ACTIVITY_DURATION,ASSIGNED_USER_TK,ACTIVITY_PARENT,ACTIVITY_PARENT_OPS,ACTIVITY_DATE_TK_RAND,RAND
15,10,9258,316,661,2
30,17,8676,220,445,2
30,4,7042,286,602,2
15,18,7108,221,719,2
30,8,8421,225,492,2
75,11,7396,226,728,2
60,11,8317,273,681,2
15,20,9440,300,683,2
120,19,8719,324,629,2
60,17,9294,291,440,2
75,8,7688,278,397,2
45,6,9713,287,585,2
75,19,7821,214,388,2
120,17,8085,344,706,2
15,8,7641,205,604,2
30,16,7954,338,721,2
15,15,8667,321,465,2
15,14,7752,319,518,2
120,1,7225,269,391,2
75,10,9550,210,683,2
60,19,9841,254,626,2
15,15,8347,321,524,2
15,5,8107,285,589,2
30,11,7023,215,624,2
60,3,8968,240,370,2
60,18,9435,270,372,2
15,17,8686,241,500,2
15,8,8086,312,723,2
15,4,8437,216,462,2
15,22,9491,209,460,2
15,19,9928,244,587,2
15,13,9697,248,607,2
15,16,7866,332,561,2
15,4,8859,337,539,2
15,3,9955,201,578,2
75,3,7384,230,381,2
30,1,7235,214,429,2
30,8,7187,314,693,2
45,14,9880,281,427,2
30,22,9587,284,460,2
15,12,8926,233,452,2
15,5,9194,276,607,2
90,2,8599,272,404,2
15,18,7732,200,376,2
75,1,9696,348,534,2
15,8,8778,296,618,2
45,20,8211,265,529,2
15,4,8835,316,595,2
75,2,7968,221,665,2
15,8,7557,264,683,2
15,7,7958,202,408,2
60,12,8916,325,449,2
45,14,8923,344,665,2
15,23,9253,281,653,2
15,22,9570,327,463,2
60,16,9556,231,674,2
105,20,7001,316,729,2
30,1,9479,342,399,2
60,19,7652,240,636,2
15,23,8160,245,521,2
60,4,9712,268,687,2
60,1,9413,310,493,2
15,10,8355,320,582,2
15,5,7291,207,518,2
15,23,8840,309,681,2
30,22,8336,293,656,2
30,22,9009,343,598,2
15,5,7955,269,450,2
15,6,9677,277,416,2
15,5,7084,201,372,2
30,3,8772,307,718,2
90,20,8171,346,620,2
30,10,7754,325,378,2
15,10,7673,343,478,2
15,11,9686,290,690,2
30,9,7429,306,670,2
15,20,8408,205,537,2
30,4,8699,214,595,2
15,8,7079,305,724,2
15,13,7763,277,718,2
30,23,7146,277,511,2
75,9,7124,341,585,2
15,13,7413,211,493,2
30,2,8779,223,587,2
30,10,7921,205,723,2
30,5,9424,262,719,2
15,8,8186,202,529,2
15,18,8859,243,531,2
15,20,7546,221,479,2
45,17,9419,215,465,2
15,16,7906,310,509,2
45,8,7252,333,705,2
30,9,8503,325,394,2
15,22,9767,347,437,2
120,9,8667,350,518,2
15,5,7842,342,635,2
15,10,8781,234,581,2
30,15,9809,318,666,2
30,15,8766,214,478,2
45,16,7497,325,669,2
15,17,9314,204,599,2
30,11,9286,277,450,2
15,7,9822,221,373,2
15,14,9329,346,460,2
45,2,242,68,536,2
15,1,1678,35,472,2
90,4,1282,43,237,2
75,8,285,53,435,2
60,7,1791,8,725,2
15,7,443,21,89,2
15,5,520,78,658,2
30,7,825,98,476,2
15,6,88,22,368,2
30,7,1189,88,102,2
15,6,217,48,402,2
15,4,693,53,164,2
45,7,1609,14,136,2
15,1,641,19,406,2
15,1,508,31,715,2
15,6,1624,32,563,2
15,2,605,77,593,2
30,4,463,30,232,2
15,2,621,92,32,2
30,4,962,11,562,2
15,4,1573,60,375,2
30,1,487,89,677,2
30,3,721,96,431,2
15,6,557,97,395,2
15,1,972,40,46,2
15,3,875,23,383,2
15,2,1149,43,377,2
15,5,128,84,188,2
15,7,1670,14,149,2
15,1,184,42,268,2
30,2,1593,20,514,2
15,4,1607,50,565,2
15,8,409,57,27,2
60,7,1728,7,467,2
30,6,1917,79,720,2
15,2,677,95,186,2
45,2,1530,39,710,2
45,1,1923,70,449,2
30,6,275,6,456,2
15,5,1641,44,337,2
45,2,501,78,712,2
15,6,491,88,535,2
15,7,1216,55,128,2
120,5,1551,73,654,2
15,4,1658,35,85,2
60,7,34,72,163,2
15,2,906,43,703,2
15,8,120,36,586,2
15,2,1205,82,143,2
30,3,1542,34,467,2
45,5,1542,72,348,2
30,3,1884,54,600,2
60,4,1035,39,49,2
30,3,1451,71,568,2
30,7,573,33,185,2
75,1,1325,43,379,2
15,4,958,76,573,2
15,7,252,78,292,2
30,4,762,2,322,2
45,8,1834,65,482,2
15,6,976,64,396,2
75,8,567,88,678,2
15,1,830,35,637,2
45,4,1366,33,539,2
15,1,778,56,267,2
30,4,604,99,583,2
15,3,1340,47,113,2
60,7,613,48,698,2
120,6,934,43,235,2
120,3,374,85,269,2
15,1,1429,26,573,2
45,2,1429,84,199,2
45,5,868,88,314,2
15,8,1001,62,367,2
45,2,176,61,550,2
15,1,1923,64,60,2
15,6,1646,79,9,2
45,6,1123,35,690,2
60,4,1248,96,219,2
15,4,15,1,639,2
15,4,539,68,628,2
15,1,1718,33,525,2
15,5,1311,33,558,2
45,7,1797,48,354,2
120,5,607,4,74,2
30,7,1185,77,99,2
15,8,927,36,424,2
15,5,1898,69,357,2
15,1,1899,39,552,2
15,8,1779,33,696,2
75,4,697,19,584,2
30,4,328,92,680,2
15,5,480,19,392,2
15,7,346,13,130,2
15,1,1479,20,6,2
15,4,1074,14,156,2
15,2,509,26,535,2
75,1,1790,42,644,2
15,7,1624,70,275,2
120,2,886,23,491,2
45,7,908,48,57,2
15,1,499,64,648,2
15,5,1462,45,236,2
15,8,1119,40,241,2
15,2,1830,32,213,2
45,7,3,15,113,2
15,1,1359,27,608,2
15,4,623,33,586,2
15,5,831,87,454,2
15,5,1690,10,429,2
15,8,1006,56,279,2
15,1,69,49,521,2
30,7,979,28,506,2
15,7,963,29,309,2
90,5,1527,44,248,2
15,3,1144,42,301,2
15,2,1065,32,574,2
75,8,705,33,435,2
15,5,961,36,378,2
15,7,1490,25,185,2
30,6,1509,26,301,2
15,1,1500,8,383,2
15,1,268,75,167,2
15,6,589,33,151,2
15,1,546,44,458,2
15,7,22,71,412,2
30,7,1049,47,156,2
120,5,1193,56,105,2
30,2,298,39,190,2
60,7,1531,53,132,2
15,8,723,32,558,2
15,6,374,27,379,2
45,8,1352,87,27,2
15,7,1010,2,665,2
45,3,1631,28,288,2
15,8,1819,97,151,2
15,3,1388,42,221,2
15,1,1228,56,657,2
45,5,773,83,404,2
15,6,1337,19,268,2
30,7,704,96,255,2
45,2,1812,11,428,2
45,4,194,88,120,2
30,8,366,88,2,2
15,1,1947,77,419,2
75,1,693,63,549,2
15,2,1923,63,276,2
15,2,585,59,221,2
45,6,1629,68,56,2
30,7,1369,95,220,2
15,7,20,36,572,2
15,7,1292,95,232,2
105,8,104,9,79,2
60,5,1131,22,252,2
30,7,1526,85,249,2
60,7,1748,37,342,2
15,4,805,81,132,2
60,6,844,25,81,2
15,1,847,50,121,2
30,1,142,5,637,2
30,6,103,83,231,2
30,3,637,85,33,2
120,1,1749,93,568,2
15,2,226,5,607,2
15,2,483,63,634,2
15,4,1776,40,267,2
15,5,1326,51,612,2
15,4,1387,56,71,2
15,2,191,65,294,2
45,5,1872,79,275,2
30,3,1773,52,509,2
15,11,4411,166,60,2
45,6,3338,142,106,2
15,11,2609,191,141,2
15,16,2725,162,6,2
15,1,5527,143,182,2
90,9,5046,108,117,2
120,13,2970,184,237,2
75,11,5002,121,335,2
75,14,2910,100,39,2
60,5,5573,171,247,2
45,14,3881,124,122,2
15,9,5329,175,322,2
45,2,6542,197,114,2
15,9,6057,141,5,2
60,2,5779,140,165,2
15,3,5101,148,151,2
15,2,6834,145,5,2
45,13,3146,164,21,2
60,12,3486,158,283,2
75,16,6922,192,121,2
15,10,2983,152,82,2
90,11,6522,196,323,2
15,1,4310,137,358,2
15,1,2713,199,153,2
15,2,3646,103,173,2
30,6,4312,148,284,2
15,15,3144,185,341,2
15,14,6500,196,341,2
30,11,4232,188,15,2
15,7,2054,187,28,2
45,12,2088,106,331,2
60,16,5883,115,151,2
60,8,3413,113,95,2
45,7,3406,113,27,2
60,3,6909,141,315,2
15,12,5394,135,78,2
15,3,4569,194,364,2
15,6,2411,161,149,2
75,6,3905,159,53,2
15,15,6151,112,272,2
30,9,6855,176,288,2
120,6,2348,169,206,2
15,11,3596,104,325,2
15,13,3304,100,298,2
15,8,5644,169,316,2
15,3,4824,145,289,2
60,11,4309,113,17,2
15,5,5888,151,242,2
15,13,3842,140,131,2
15,4,5292,153,261,2
15,2,6450,199,315,2
15,8,6058,120,195,2
15,9,2571,200,137,2
15,9,5679,120,294,2
90,4,3392,119,221,2
15,2,2989,107,216,2
15,15,2298,167,350,2
15,14,2467,123,57,2
75,9,4165,112,173,2
15,14,3827,182,211,2
60,14,4270,197,193,2
75,10,2778,185,96,2
45,10,3040,135,259,2
15,9,5074,139,76,2
15,4,5006,131,265,2
45,11,6632,112,357,2
15,16,3578,197,208,2
60,1,2734,169,218,2
30,9,4081,139,166,2
30,2,5651,192,180,2
15,15,2334,103,326,2
15,9,6533,116,291,2
15,14,6857,192,182,2
90,6,3718,129,218,2
15,9,5542,112,190,2
30,10,5163,129,98,2
120,1,3567,147,198,2
75,5,2129,175,129,2
15,9,3033,188,86,2
30,11,5142,127,9,2
15,10,5169,190,158,2
15,5,2343,178,240,2
60,9,3812,127,167,2
45,15,2310,141,252,2
45,16,4470,135,261,2
15,16,6066,184,175,2
15,16,6533,105,15,2
30,11,5579,113,218,2
15,6,2577,135,51,2
30,6,2905,101,313,2
15,8,2175,152,68,2
15,3,5509,173,231,2
45,16,3479,190,22,2
60,6,4644,149,70,2
60,3,6797,175,113,2
30,4,3791,128,188,2
60,16,6087,154,101,2
30,4,4933,163,47,2
15,12,2608,156,219,2
75,4,6635,160,328,2
105,5,3719,169,67,2
15,15,3316,185,27,2
105,9,4305,115,134,2
75,10,5827,179,353,2
30,9,4880,181,248,2
15,4,5026,152,296,2
60,11,3359,134,58,2
15,3,2573,188,174,2
60,6,6118,135,304,2
30,13,5331,120,192,2
15,5,2519,164,156,2
45,8,3766,163,341,2
15,8,3704,154,291,2
75,10,6794,108,244,2
15,4,6917,177,144,2
45,15,5021,152,361,2
15,7,2482,158,260,2
15,9,5371,147,40,2
15,5,5591,149,77,2
30,8,4773,103,190,2
120,13,6245,141,350,2
15,12,2112,172,187,2
30,14,5429,196,232,2
45,9,2961,181,259,2
30,16,2969,179,55,2
120,1,5312,166,236,2
60,6,2052,154,88,2
15,12,4220,193,214,2
15,14,2594,196,132,2
30,15,5296,121,262,2
15,7,3644,192,137,2
15,4,2799,130,110,2
15,2,3446,174,81,2
15,2,2957,148,358,2
30,13,5155,196,282,2
15,14,3161,137,178,2
15,3,3887,125,235,2
15,6,3220,187,43,2
30,7,2851,132,300,2
45,8,5379,194,159,2
90,7,6004,184,18,2
15,1,5547,155,113,2
15,11,6282,199,36,2
15,12,2962,138,70,2
15,5,3378,122,348,2
15,13,3343,149,152,2
15,1,5278,134,212,2
90,10,4183,105,122,2
15,3,5276,127,14,2
45,16,5827,179,115,2
75,9,3389,144,118,2
15,11,3433,125,110,2
30,7,3093,195,154,2
15,15,5252,104,133,2
15,14,4198,152,358,2
60,3,5009,130,57,2
15,11,5930,174,227,2
15,11,5330,180,200,2
15,13,3611,130,312,2
15,13,4327,132,93,2
45,4,2948,146,79,2
15,9,3313,139,342,2
15,15,3778,164,157,2
15,11,8807,265,475,2
30,6,8405,341,717,2
30,7,8886,254,513,2
15,19,8470,203,576,2
75,12,7556,283,415,2
30,19,7543,258,577,2
30,18,7526,339,582,2
15,20,8449,333,378,2
15,16,7506,268,465,2
15,23,8175,342,727,2
15,22,9832,209,550,2
15,11,9194,226,599,2
75,6,8957,272,548,2
15,21,8900,298,384,2
30,14,9092,239,627,2
60,13,8282,315,604,2
30,15,8368,321,391,2
75,8,8285,349,383,2
15,4,7675,227,646,2
15,9,9372,234,603,2
15,16,9268,206,498,2
90,4,8653,283,370,2
45,23,8244,342,478,2
15,6,7924,264,724,2
15,12,8816,301,616,2
75,14,8372,209,500,2
45,20,9541,335,431,2
30,21,9266,231,444,2
120,19,9252,312,722,2
30,13,8637,274,437,2
15,11,8813,273,699,2
30,9,7636,256,413,2
15,21,7799,292,459,2
120,14,9010,288,433,2
15,18,8869,263,713,2
90,8,8435,229,662,2
15,19,9750,290,446,2
15,22,8985,201,638,2
15,11,7309,226,488,2
15,12,9796,205,453,2
15,13,8075,286,544,2
60,7,8443,309,555,2
15,2,7311,204,499,2
15,18,8723,300,717,2
15,8,7601,238,580,2
90,12,9106,350,694,2
15,5,7285,302,445,2
15,19,9788,331,604,2
45,15,7892,350,713,2
45,5,9815,341,449,2
30,9,7864,320,517,2
15,1,8773,260,648,2
30,9,9771,204,401,2
30,20,7156,286,536,2
15,23,7499,335,631,2
30,23,9057,284,513,2
60,3,8074,348,681,2
120,7,8297,229,701,2
15,14,8704,337,407,2
30,13,7306,201,528,2
15,19,8509,254,709,2
45,1,7538,259,367,2
15,8,7462,260,374,2
15,5,8556,295,460,2
15,4,7167,284,380,2
15,23,7202,223,573,2
45,4,7274,345,524,2
15,21,8240,241,421,2
15,17,7321,224,550,2
30,15,9706,261,481,2
15,21,9728,210,643,2
15,19,9172,336,647,2
15,6,9145,282,589,2
105,2,9001,299,668,2
15,21,7938,310,531,2
15,16,7741,211,634,2
60,15,9010,314,717,2
15,4,8717,203,606,2
60,17,9940,274,682,2
120,13,8974,267,701,2
60,13,9927,324,634,2
15,9,7913,218,582,2
15,19,9371,335,702,2
60,7,7688,260,566,2
15,10,9739,248,399,2
30,12,7673,348,535,2
15,8,8959,240,706,2
45,20,7114,312,505,2
60,6,9878,243,459,2
15,1,7468,318,372,2
15,1,7843,266,603,2
75,3,9195,302,496,2
30,22,8974,203,488,2
60,14,8990,231,511,2
30,19,8050,307,403,2
120,6,7543,347,386,2
15,5,8899,347,589,2
15,10,7700,274,569,2
15,18,7492,282,376,2
15,21,7136,293,727,2
15,19,7870,224,403,2
45,6,9181,310,566,2
15,8,8640,286,581,2
30,19,7094,339,460,2
15,6,7744,342,623,2
15,8,9117,320,558,2
60,4,7037,266,449,2
60,21,7718,212,457,2
15,12,8570,349,372,2
15,13,7845,279,558,2
15,3,8535,248,374,2
75,19,8650,343,507,2
45,11,7865,299,580,2
15,17,8412,279,450,2
90,11,7193,282,407,2
45,11,9079,215,371,2
15,3,8080,217,542,2
45,15,7318,350,505,2
90,5,7559,286,503,2
15,6,9742,323,628,2
15,14,7805,348,589,2
30,20,9898,282,638,2
105,9,8748,229,467,2
120,16,8490,258,421,2
15,6,8112,341,505,2
15,21,8255,291,513,2
75,3,7160,300,535,2
60,3,9887,324,510,2
15,5,7738,263,722,2
30,8,8056,330,699,2
45,8,8746,307,636,2
15,22,8053,237,422,2
15,17,8145,334,621,2
30,12,8382,307,444,2
30,16,8873,298,503,2
60,3,7745,301,563,2
30,22,9851,348,514,2
90,23,8901,303,388,2
15,23,8696,202,625,2
15,7,9493,200,451,2
15,19,9208,322,542,2
15,7,8753,216,664,2
15,23,7536,237,709,2
15,2,9363,246,391,2
30,16,9603,316,558,2
60,19,9508,251,554,2
15,18,7016,204,458,2
15,4,8531,324,455,2
15,19,9949,208,604,2
45,14,8570,350,542,2
60,1,8574,308,624,2
15,15,9914,337,540,2
45,9,8926,230,659,2
30,12,9834,312,609,2
60,1,9027,290,685,2
15,11,9506,280,572,2
60,8,9704,325,432,2
15,17,9804,303,489,2
30,12,7630,215,543,2
45,2,8893,337,379,2
15,16,9943,225,589,2
15,4,7181,287,491,2
60,23,9597,314,369,2
15,11,7044,251,479,2
105,5,7719,333,396,2
15,4,1415,64,586,2
45,6,1045,34,227,2
30,6,1402,82,274,2
15,7,1294,21,294,2
120,7,1998,93,228,2
45,7,308,9,471,2
30,4,595,52,506,2
15,5,215,68,622,2
15,8,1481,68,413,2
15,6,276,79,417,2
15,2,1061,95,225,2
15,6,1547,66,700,2
45,6,1927,10,600,2
15,2,1180,86,303,2
15,5,297,38,338,2
60,8,1593,93,381,2
30,1,390,23,127,2
30,5,1288,31,85,2
45,8,147,27,621,2
30,2,525,82,577,2
60,5,1886,35,440,2
30,3,1676,3,716,2
60,8,927,20,501,2
30,4,115,80,105,2
30,2,855,100,163,2
15,1,882,31,587,2
15,5,862,5,425,2
45,1,1897,21,518,2
15,3,1139,61,223,2
15,4,1507,43,568,2
30,3,685,68,516,2
15,1,824,58,96,2
60,2,1538,17,659,2
15,7,118,57,70,2
30,2,538,33,334,2
75,5,781,45,179,2
75,8,720,64,510,2
45,1,686,9,729,2
30,5,719,89,386,2
15,4,987,72,280,2
15,2,1313,65,665,2
120,3,241,60,310,2
15,1,149,22,454,2
45,3,547,90,160,2
15,2,1715,76,479,2
15,2,1487,39,676,2
15,4,105,27,318,2
45,8,1508,11,721,2
120,8,608,10,462,2
15,4,1708,91,185,2
60,1,1872,31,550,2
15,7,1486,92,521,2
15,7,903,36,348,2
90,8,1955,57,492,2
60,2,1300,38,163,2
15,3,854,87,346,2
15,3,887,19,449,2
15,4,1834,84,665,2
15,2,716,30,627,2
30,5,132,2,382,2
30,1,788,12,452,2
15,4,641,13,689,2
60,6,308,34,347,2
30,7,973,12,728,2
60,7,1971,15,206,2
120,2,1420,72,137,2
30,5,646,37,113,2
15,1,559,2,500,2
60,4,356,27,359,2
15,6,1281,48,224,2
15,5,1676,60,88,2
15,4,576,41,90,2
15,3,154,56,507,2
30,5,1203,73,535,2
30,6,771,56,248,2
90,8,486,14,681,2
75,3,1157,36,468,2
30,1,565,21,194,2
30,2,660,52,631,2
30,5,1618,7,287,2
30,2,1975,82,259,2
15,7,1329,77,271,2
15,2,1120,30,660,2
30,7,468,2,232,2
15,2,1247,74,21,2
30,3,1874,1,652,2
15,5,1629,85,722,2
15,7,1532,51,256,2
30,3,1473,61,241,2
120,4,1037,50,480,2
60,7,24,83,198,2
60,8,267,25,14,2
15,3,28,89,345,2
30,8,1087,66,82,2
15,7,1895,42,53,2
90,1,1950,64,383,2
15,8,196,2,493,2
45,6,660,48,61,2
75,8,1674,27,25,2
60,4,49,31,422,2
15,2,1062,86,290,2
15,6,158,30,629,2
15,5,1216,3,107,2
15,6,1947,84,426,2
30,5,1758,52,310,2
30,2,889,78,138,2
15,8,855,36,601,2
45,8,149,55,203,2
75,2,964,55,126,2
15,8,393,77,84,2
15,4,1249,48,604,2
15,8,1663,27,28,2
15,7,157,89,530,2
15,1,542,12,662,2
30,3,1107,28,658,2
15,2,22,26,488,2
15,7,20,65,375,2
15,1,1106,63,363,2
15,6,1413,69,220,2
60,7,139,88,605,2
30,6,1827,30,583,2
15,8,98,59,555,2
15,7,456,16,486,2
75,5,1910,45,526,2
120,3,1438,25,165,2
15,6,1771,52,498,2
15,3,338,75,652,2
30,3,1987,15,366,2
90,2,1624,86,130,2
15,5,292,51,318,2
120,3,964,27,133,2
45,6,1944,91,635,2
60,1,1990,51,455,2
60,2,1745,91,575,2
45,6,368,89,641,2
15,5,1466,55,513,2
60,8,621,90,526,2
105,8,1907,5,245,2
30,3,733,19,288,2
75,5,715,8,572,2
45,3,48,70,242,2
15,1,8,63,581,2
30,7,386,11,409,2
45,8,226,1,375,2
15,6,1701,3,241,2
75,4,1404,7,209,2
90,1,528,30,391,2
15,8,308,59,455,2
120,1,254,2,358,2
30,2,232,87,700,2
15,5,115,90,525,2
15,6,1854,82,201,2
15,2,1989,17,495,2
15,1,1316,4,486,2
15,2,966,39,303,2
15,3,1847,67,517,2
15,2,408,74,442,2
15,4,495,59,592,2
30,7,153,84,93,2
45,7,1061,84,510,2
30,8,554,60,540,2
90,5,306,97,474,2
60,5,595,25,23,2
90,7,998,20,708,2
75,2,1750,87,360,2
60,4,1508,22,146,2
15,8,439,76,164,2
15,4,306,49,61,2
45,1,1542,35,670,2
30,1,1163,80,351,2
15,7,468,39,493,2
90,7,969,38,109,2
15,3,325,59,32,2
15,3,607,85,672,2
15,3,1150,55,464,2
45,6,1644,62,186,2
15,3,6943,167,344,2
120,13,6260,197,192,2
45,2,2887,191,308,2
45,1,4265,144,81,2
15,16,6203,134,111,2
15,7,2119,146,199,2
15,6,6796,193,48,2
15,16,6289,137,190,2
15,2,2134,194,280,2
15,11,5262,120,240,2
75,3,4249,103,337,2
45,4,4388,114,31,2
30,7,3403,154,310,2
30,8,5203,178,3,2
15,3,3944,185,230,2
45,12,7000,162,110,2
60,16,3794,198,96,2
75,9,4197,124,42,2
30,3,4197,132,363,2
90,4,3373,116,98,2
15,9,3136,158,275,2
15,16,4197,175,217,2
45,11,3047,162,357,2
45,16,6165,190,342,2
15,7,5088,134,85,2
75,11,6769,173,229,2
45,6,6316,180,97,2
30,7,3049,176,209,2
30,2,5641,132,45,2
105,5,2070,188,90,2
15,15,3708,122,222,2
45,16,5379,199,59,2
60,14,4054,167,105,2
15,4,6531,102,93,2
15,12,3075,176,133,2
30,8,5802,168,40,2
15,16,2659,113,320,2
45,12,3633,160,92,2
90,9,4748,176,149,2
15,10,5971,189,213,2
15,3,4029,173,298,2
15,13,4711,127,166,2
30,8,3263,153,321,2
30,12,5626,106,196,2
75,7,4252,189,7,2
120,14,2307,163,193,2
30,10,4704,130,259,2
15,11,4305,151,241,2
30,7,5434,103,160,2
90,8,6427,151,77,2
15,5,6329,109,71,2
45,4,2936,141,136,2
15,15,4587,114,180,2
60,10,2460,163,288,2
60,14,3635,125,109,2
15,4,5127,157,8,2
15,6,4785,175,118,2
60,8,3270,184,52,2
15,13,4027,183,50,2
60,7,4356,163,283,2
15,12,6044,176,152,2
30,5,5680,126,217,2
15,10,2062,197,121,2
15,6,4079,130,153,2
120,2,2617,118,146,2
30,2,5161,123,277,2
15,8,5651,192,111,2
15,16,2897,190,177,2
90,3,6170,128,361,2
30,3,3404,160,171,2
15,16,5279,167,70,2
30,2,2918,192,82,2
60,2,6801,163,114,2
75,11,6694,119,217,2
15,10,4271,110,342,2
15,16,4231,151,235,2
60,10,5487,154,111,2
15,3,5418,164,352,2
45,14,5182,200,68,2
15,12,4922,141,327,2
30,5,4736,104,17,2
30,1,5982,125,199,2
15,7,6452,148,317,2
30,1,2941,196,100,2
15,4,4349,164,137,2
15,15,4338,116,268,2
45,3,2901,192,81,2
15,14,4440,135,131,2
75,1,6607,107,135,2
15,9,2947,155,363,2
45,7,4248,145,284,2
15,5,5723,136,80,2
75,4,2786,125,174,2
120,12,5767,177,64,2
30,4,4357,187,131,2
15,9,2511,122,209,2
60,2,3459,170,68,2
15,2,3623,108,127,2
15,3,6119,141,78,2
60,1,2955,154,259,2
30,7,6099,134,80,2
15,9,2119,105,352,2
15,6,2330,116,310,2
15,15,5518,199,333,2
30,4,3770,163,123,2
15,10,6908,154,167,2
30,10,6421,187,152,2
30,13,3249,107,338,2
90,3,4579,110,49,2
45,12,4620,136,179,2
60,6,6249,145,124,2
15,6,4512,108,49,2
30,6,2879,192,339,2
75,13,2327,150,190,2
15,12,5127,139,131,2
60,7,4497,130,1,2
60,8,2106,140,214,2
15,6,6098,125,189,2
75,8,3040,140,2,2
30,2,6276,146,134,2
30,2,3456,106,163,2
15,14,5555,188,295,2
15,3,4241,131,112,2
30,16,5125,199,196,2
30,4,3025,122,160,2
30,9,3815,137,29,2
15,11,6977,189,243,2
30,5,4690,162,213,2
15,4,3489,193,296,2
75,14,3077,157,64,2
15,12,2993,194,253,2
75,5,3499,131,176,2
30,3,4253,195,208,2
30,9,6007,157,113,2
60,2,3417,138,209,2
30,4,4458,121,347,2
15,14,3908,135,317,2
30,8,2013,169,173,2
30,15,3198,144,359,2
75,13,2307,119,80,2
30,5,6919,191,335,2
15,6,2525,172,91,2
30,14,3053,158,72,2
75,11,6757,162,10,2
15,6,5523,168,260,2
45,6,4770,180,8,2
60,10,5057,148,120,2
15,11,3490,199,3,2
15,15,6273,121,63,2
30,8,2248,112,42,2
30,11,5576,105,357,2
60,5,5547,121,157,2
75,9,5459,176,123,2
15,1,3116,200,87,2
60,3,5299,112,143,2
15,2,3174,186,143,2
15,2,4769,167,163,2
75,13,4128,195,288,2
75,9,6811,188,289,2
15,1,5991,118,38,2
15,9,3693,197,53,2
45,6,4931,147,208,2
15,7,4414,100,213,2
15,1,3338,174,50,2
30,2,4782,165,244,2
15,12,3635,185,359,2
45,14,2928,128,51,2
45,2,5651,150,278,2
15,9,4835,139,215,2
30,14,3212,139,112,2
30,15,2931,109,48,2
15,12,5914,175,32,2
30,9,4413,128,273,2
15,4,2043,128,252,2
90,1,5102,182,96,2
75,4,4543,138,85,2
15,6,2956,134,157,2
15,2,6268,181,356,2
15,2,6581,140,7,2
45,2,3310,165,159,2
30,13,4745,184,253,2
15,5,6431,170,261,2
30,2,7328,301,373,2
75,16,9146,336,635,2
15,8,7171,271,443,2
30,21,9720,284,609,2
45,3,8488,310,628,2
45,16,8230,204,394,2
15,21,8752,201,670,2
15,9,8221,202,699,2
15,1,7558,328,430,2
120,13,8877,278,551,2
15,22,7157,205,409,2
15,12,9929,231,410,2
45,13,9898,270,424,2
45,7,7420,208,526,2
15,5,8475,304,495,2
15,20,9756,254,651,2
15,21,8156,281,610,2
30,15,9007,248,449,2
15,6,7867,330,650,2
15,3,7255,311,486,2
15,17,8451,258,700,2
45,1,9644,317,621,2
15,14,9234,226,490,2
30,5,7316,298,503,2
15,16,8663,215,687,2
30,20,9979,257,719,2
15,18,7617,269,586,2
30,8,7810,240,492,2
15,19,9274,250,428,2
15,3,8427,319,516,2
60,2,7236,270,675,2
30,9,8957,307,687,2
60,15,9291,334,668,2
30,15,7837,271,561,2
15,15,7899,336,612,2
15,9,9651,200,398,2
15,18,9190,280,366,2
15,4,8921,273,678,2
120,1,8089,317,639,2
30,3,9232,262,561,2
15,4,7960,263,436,2
15,3,8919,328,705,2
15,23,7739,240,389,2
15,11,8866,262,441,2
15,5,9401,320,408,2
15,10,8525,211,401,2
15,9,9771,334,416,2
15,19,8795,274,606,2
30,5,8377,256,694,2
45,7,8078,229,464,2
60,8,8055,208,495,2
15,6,7941,244,533,2
30,6,8154,315,513,2
15,5,9961,327,377,2
45,13,9816,215,587,2
45,19,9328,302,469,2
90,17,8940,223,428,2
15,23,8143,267,525,2
15,10,9147,268,517,2
30,1,9666,256,446,2
60,15,8645,220,520,2
15,14,9475,344,524,2
15,11,7914,336,378,2
15,18,7050,229,710,2
15,1,7852,311,646,2
15,14,7273,208,554,2
15,19,9294,248,527,2
15,5,9763,306,653,2
30,8,9835,289,541,2
15,15,9506,228,440,2
45,19,8514,248,607,2
120,6,7542,230,543,2
45,10,7133,261,401,2
30,15,9908,207,550,2
15,22,9141,239,694,2
15,14,7836,234,609,2
15,19,8200,210,467,2
45,13,9548,311,581,2
30,13,9158,271,384,2
45,4,8292,220,424,2
45,13,8019,312,692,2
30,21,8816,279,492,2
15,12,7903,340,433,2
60,2,7555,214,410,2
45,9,9513,337,518,2
45,17,9236,226,671,2
45,2,8790,340,507,2
15,14,8235,261,698,2
15,10,8918,245,536,2
60,4,9340,317,498,2
90,5,7293,233,650,2
45,2,9219,221,377,2
15,11,9265,316,460,2
105,15,7559,200,659,2
75,21,7210,204,377,2
30,12,9860,293,512,2
45,9,8146,336,672,2
30,1,7789,216,590,2
15,12,9689,304,460,2
15,7,7260,259,599,2
120,16,7738,236,648,2
30,1,7547,329,509,2
45,22,9830,250,593,2
15,21,8466,223,435,2
45,13,8931,215,602,2
15,9,7314,203,476,2
75,19,9256,350,639,2
30,6,8621,262,630,2
60,17,8575,346,590,2
90,5,9437,349,428,2
60,11,8064,209,474,2
15,4,8383,265,408,2
30,4,9416,280,444,2
15,11,9495,312,610,2
60,21,8445,269,611,2
120,5,8982,294,668,2
60,2,8526,201,616,2
30,17,9313,227,591,2
75,13,7381,292,551,2
30,4,7039,347,553,2
15,17,9914,264,728,2
60,15,8871,231,633,2
15,14,8058,200,612,2
