INVOICE_LINE_ID,INVOICE_LINE_QUANTITY,ASSIGNED_USER_TK,BILLING_ACCOUNT_TK,INVOICE_LINE_DISCOUNT_VALUE,INVOICE_LINE_DISCOUNT_TYPE,PRODUCT_TK,INVOICE_LINE_LIST_PRICE_AMOUNT,INVOICE_TK,INVOICE_LINE_VAT_VALUE
B07FD42B-7364-5E55-07BD-A6734ECDF3A8,56,12,65,14,Pct,1374,1.34,290,0.2
71986875-DCBF-5717-FEE0-5C5D0DADDB19,62,13,9,12,Pct,934,2.41,154,0.175
722C02AE-D625-4EBD-06C8-B45BE5AB7910,3,3,59,17,Pct,738,3.91,17,0.075
080D97FB-0C98-D4F0-6A34-EFA39EB90089,76,9,67,1,Amt,623,1.36,214,0
FC08DE40-2AA5-0DB5-6A81-4873E3F54C39,6,10,61,13,Amt,994,1.27,167,0.075
EF852AAA-9554-3C25-909F-88D31E8EC374,27,16,10,16,Pct,1290,2.77,152,0.2
EDBC9D7C-BCD0-7CBB-2B7A-CE5D367D5EF9,53,17,9,13,Pct,255,2.00,67,0.2
9D4BA84D-178E-424E-5958-9C31E397B47E,16,12,68,10,Pct,173,4.55,267,0.075
45F3A4A8-7ACE-702A-57E4-8CB437660A6E,33,18,58,3,Pct,504,2.23,48,0
A40C8C59-848B-B2D1-F643-2C012C8CA4E4,3,5,21,20,Pct,237,3.49,256,0.2
DD0150ED-D44C-0FE5-FC68-353D62803FBD,35,5,74,8,Amt,379,3.21,163,0.05
57E40F91-0AA8-77D9-BA43-BE552C41AB53,51,10,70,5,Pct,1325,1.51,242,0.175
1888F9E0-E1A4-5AA8-6C47-475DEB188BC4,58,20,86,16,Pct,97,4.36,257,0
21A7FFEE-A173-430E-FDE7-F1AAC52C1222,48,7,74,12,Pct,1340,1.62,185,0.2
4D0E5D11-C678-9663-38EB-CB4BB6BF92A8,64,2,59,3,Amt,1419,3.41,161,0.075
045EF27B-EAB4-7B76-EC28-2D03A5332442,10,4,53,13,Pct,570,2.19,141,0.05
54169C2D-2E65-6DBD-FA51-69769F202350,91,18,48,16,Amt,1176,3.66,32,0.05
44D286A8-ECD9-3E8E-ECAE-D3D7C5FFC54B,11,19,74,10,Amt,1460,4.75,265,0.075
7D76A1F3-6200-8094-9B69-C6932CC21087,15,20,65,19,Pct,1031,3.97,159,0.075
C8DD131D-6283-D8AA-49B5-0A8A8FE113AE,50,11,44,4,Amt,67,3.25,146,0.2
933B811E-BFB2-F5DC-A14C-0C924F2CC437,99,6,14,13,Amt,341,4.46,269,0.05
8763E373-B2C8-36B6-B779-143CA91111D8,46,11,39,14,Amt,334,4.74,218,0.05
1C85FFE7-B9D5-A03E-194D-DCA96686B819,83,20,25,4,Amt,522,3.42,83,0
CA8C4FED-5C0C-B7C5-0D73-7D9D96A755A9,39,15,54,16,Pct,308,2.33,218,0
D336191D-E668-975E-2B0D-745EA1FF2174,100,19,53,20,Amt,303,4.01,69,0.05
7D2D5679-E31C-751F-758B-E0019AC51F78,24,7,15,2,Amt,416,4.03,100,0.2
997B9960-3A65-B9D1-4F3A-712E966ACF67,55,8,51,11,Pct,1318,2.06,45,0.2
91F1ED89-4AB5-B529-818E-D313C21BCA01,59,20,75,16,Pct,490,2.32,113,0
7ED52A49-ADD8-CCE2-E21D-93C175F41106,98,7,41,3,Pct,890,3.85,72,0.075
6D9FB3C0-69B1-7B30-259B-61B771027A42,73,2,58,9,Pct,634,2.67,123,0.2
C62D74EA-5940-26E9-ECB2-699DBD18D64D,99,14,49,2,Amt,250,1.18,215,0.05
30369C1F-2016-AECA-F6A9-7EDFFAA29E48,68,6,82,10,Pct,23,2.09,82,0
AC5571BD-174C-4882-3E9C-317A1453E552,29,18,84,0,Pct,884,2.33,145,0.05
6BA7B646-44A7-17E9-1264-0A277820D30B,31,4,68,11,Pct,547,2.99,153,0.075
75278A43-E287-2F72-7E4A-C4D709220352,62,15,24,13,Pct,521,3.49,109,0.2
5C7A97AE-8544-7F6A-5D79-45AD2155B102,67,12,14,8,Pct,1116,2.06,109,0.175
9486DC7C-9678-1B32-DD71-C58443752CD2,27,20,49,20,Pct,1205,2.12,33,0
B66136AA-CF56-F3D8-5C7E-D02CC261E70F,13,17,89,19,Amt,1559,1.69,3,0.075
E2457037-A856-1C30-29A4-8C8E0F14041F,62,1,73,9,Pct,349,1.88,66,0.175
24B8BDDD-1FB8-C86B-26EB-50B4A4FF73ED,79,20,26,20,Pct,645,4.86,122,0
BC6783D9-AF39-881C-2A52-3F1FC3B7D1B7,46,3,5,13,Amt,1045,4.39,166,0
AB500662-F5A2-1883-C736-F32BB7A25901,14,10,28,15,Amt,199,2.00,66,0
74117863-C5EA-C3B8-BD26-021B45B71E2D,28,18,99,6,Amt,816,2.38,168,0.175
CFC99FD4-4FC6-90E9-E5C3-70FF5E210232,78,8,100,18,Pct,1019,1.99,37,0.2
4A016771-8EA1-56E3-5E0A-6C9BF470B8B0,91,18,38,16,Amt,1358,1.15,277,0.075
21BEE56C-2AAA-33DD-3EF1-32776AD3538A,5,6,41,20,Amt,1223,3.50,202,0.075
3A56D54D-93FC-1BFF-C0A6-75B17BF41AF9,22,3,45,12,Amt,995,4.04,49,0
1C77972E-D34F-CBD0-A541-36661FCD989B,58,13,8,19,Amt,726,1.98,275,0.05
59420361-E7B2-4231-641A-FFA8221D8AB1,46,11,88,8,Pct,671,2.63,112,0
FBBC0219-2AC0-D818-C3D6-DB0C6E7FEFFB,23,4,79,0,Amt,1427,4.58,299,0.05
7192F5D2-DAF7-1874-868B-B1A696B831BB,88,20,27,19,Amt,494,4.69,150,0.2
1FC7AE6F-B467-CCD9-5F7C-DF89509A8D9A,96,4,55,16,Pct,265,3.47,197,0.175
FFB0EC48-1611-B647-9C06-7A6BD5F189B5,43,20,57,20,Amt,1279,1.09,134,0.05
A013565A-9A0F-D48C-F28D-508F7A42E53E,89,11,52,1,Pct,47,3.69,139,0.175
617F5FE3-3F32-112E-5E35-858101F50A7E,92,20,69,5,Amt,946,2.53,151,0.175
295ABB1D-CDAD-30AB-4E66-DAC3AB6D653F,65,4,93,4,Pct,359,3.07,58,0
DF2CB82B-F537-3CE5-E06E-F297DA662F0A,23,19,45,15,Amt,184,4.05,172,0.175
541526D2-BCAF-1A20-B728-AA1A27B37D11,60,15,24,11,Pct,893,4.66,206,0.2
41D1150E-ECE9-9D5D-3496-26FA8111F0F2,73,20,79,12,Amt,424,3.98,25,0.175
E6FCFCC0-3A8B-BC58-2CC7-26257300B024,54,4,46,11,Pct,927,4.86,76,0.2
908FB1B7-6BFF-4796-4EE0-D090F8C431AB,51,5,28,0,Amt,791,4.54,57,0.075
054CF6E1-887A-B37F-8355-A0D3515EF52E,93,5,33,0,Pct,935,2.05,195,0.2
0F9269E3-3062-1905-EC1A-A25583658D6A,15,14,76,1,Pct,18,1.79,190,0.175
2C650CC5-0755-45D3-43F8-45B746EA0174,72,3,76,9,Amt,1345,2.62,76,0
15C91F89-DE04-280B-D372-88F513C62799,36,13,14,16,Pct,1166,2.97,182,0.175
88B3CE0A-430A-32B7-346C-26452467EB2D,87,3,39,9,Pct,1082,3.47,140,0.175
67AF7E53-10CC-D54E-410C-F61655C39C40,58,12,44,5,Pct,610,4.00,172,0.05
B2D18B93-676D-A686-DFD7-EE8910D06FF1,25,8,6,11,Amt,876,2.04,122,0.05
A627865B-55D8-9E9C-4884-4A5CCE641543,12,4,32,15,Pct,922,4.53,46,0.175
8F0BD71F-BD03-8374-4CAD-D07E22096FA8,32,15,47,9,Pct,1147,4.58,45,0.075
B52BEA38-9E33-B12B-E104-B438632D9049,70,11,54,20,Pct,342,4.64,77,0.2
0C69579E-2116-D05C-5B24-EBDBA248CC17,44,9,23,7,Amt,150,2.94,134,0.175
8186B0BE-6F53-B3BD-9063-4AF25CFA186E,20,17,78,8,Amt,932,2.22,186,0
20B1617E-05E6-A178-BB34-9EE40D3D60A1,51,6,18,11,Pct,1499,2.77,3,0.075
73D076D4-6A36-A887-7B24-167647DAC323,18,4,26,18,Pct,195,0.99,226,0.05
A0A4BD03-99EA-C744-3629-084D1E169E12,34,10,9,0,Amt,539,1.94,279,0.05
F0DB5E3E-71E4-2068-EB99-BCB0B948B329,58,6,100,3,Amt,382,4.87,300,0.075
F4F0486D-0594-0513-405D-DE62045653DA,95,5,26,10,Pct,620,1.16,86,0.2
565B3600-3F1D-EEBA-2F19-37293DAFD1FA,13,19,45,15,Amt,1198,1.39,66,0
478AAB54-3F6F-AB65-02E2-D0278B085E56,58,10,67,12,Amt,1488,1.57,271,0
48FAB0D3-4E3E-46AB-356C-9D81AF1BECD2,28,4,57,0,Amt,1141,2.19,157,0.175
7A70947E-B6DD-6B10-7CF7-30191D408ABA,81,20,86,14,Amt,1039,2.88,91,0
BE2DF3A7-1818-D3EC-73EE-C41DFEA2AB8C,89,15,15,7,Pct,1198,2.85,85,0.2
E40CDB82-D121-9361-DF43-F87544D4F07A,43,9,88,2,Pct,140,2.95,159,0.075
7C5EFEDD-5312-A879-EC88-4562738F72D4,100,19,30,18,Pct,1107,4.64,108,0.05
6F6051F9-CEB1-AAC9-4E36-D3407DA85EEA,11,17,29,9,Amt,1087,3.80,12,0.2
E14B41D6-D18B-3CE4-0D9F-EB93C69FF273,87,10,37,14,Amt,994,2.03,111,0.05
31B8B4A6-D731-9A61-0CE7-B2AD53B94CEF,59,11,64,13,Pct,1336,4.65,110,0.175
B2F9F43D-C60D-869B-42D5-AD792D3B4A08,46,8,88,14,Pct,817,3.22,109,0.075
100E590B-D5F8-5A17-9477-60C595725DF6,48,6,11,18,Amt,272,4.86,202,0.05
796F27DD-58D8-FF04-7227-C7834B173A23,96,2,35,1,Amt,893,2.56,230,0.175
0B5AD158-8CD9-7A14-C5F3-CE5F5320C855,93,19,17,1,Pct,1541,4.72,41,0.2
C16995C0-4572-BDD8-7010-FACDC715E3C2,68,16,92,7,Pct,1171,2.69,144,0.175
BE620D71-1CD5-18EC-AEDF-C3BBD122C3EC,12,12,12,8,Amt,929,4.04,180,0.075
40F4FCC9-F197-687A-4009-A821355DDC94,59,10,33,19,Pct,473,1.79,123,0.2
5C591604-C45B-9FF6-5CD1-22BCA2874ED9,29,19,97,18,Pct,210,2.62,292,0.05
EDC867A6-CFBA-91EE-9DBF-47B7A80180AE,34,13,78,1,Amt,1422,4.86,169,0.2
68F869DA-6B74-9D7D-E8F3-BB70C9837DB8,46,11,49,2,Pct,1522,4.67,179,0.175
8A7C057B-D53F-41FD-AAD5-06D7FE0C0B83,43,4,41,3,Amt,88,2.80,92,0
4A921D7D-F24F-2D9D-193C-AB775E9BF538,28,9,14,16,Amt,292,3.49,16,0.075
47BC1EB8-9C42-5D3E-FC90-E379983657BB,56,10,2,10,Pct,1239,4.71,15,0.075
5F38996D-9A4D-CF5F-B43F-C52794DE9A19,48,14,90,3,Pct,1024,2.91,262,0.075
B872714B-F1C7-0279-2061-9E0D4017B227,72,1,46,7,Amt,1080,2.49,30,0.2
44D46A9B-9975-C455-7E68-A24BBBBB28C9,98,11,69,9,Pct,311,3.65,35,0.2
7744432C-7052-628C-9AE8-EC56A207FE33,13,19,32,12,Amt,275,1.49,260,0.175
4980D03F-D4FA-5DC5-71D2-F45A46B9EF56,59,14,94,8,Pct,685,2.28,225,0.075
F87C5B3F-FC31-6965-C98D-8D524E3D8A2F,64,5,63,14,Amt,1318,4.08,219,0
826769B1-5990-CB48-2547-4DFFC9AA89FD,18,16,68,16,Amt,1114,3.22,22,0
DD762F8D-1D19-0BDB-C397-A1A97411D0A7,86,7,39,3,Pct,81,2.57,13,0.075
6494A497-E69D-FC55-DC56-DA961F4AC4BE,30,19,91,14,Amt,1252,2.01,192,0.2
58F36EBD-C1DB-EBC8-E267-D9DA4546A31C,1,15,48,18,Amt,1543,2.27,238,0.175
CE86577E-7AB9-2DD1-AC8A-DA753BF39ACA,78,14,85,15,Pct,1526,1.16,157,0.2
EFE2B3A1-5937-6E8F-5ED3-B596D13BCD29,72,20,69,15,Pct,187,4.39,225,0.175
520FDA08-AB17-9A92-5E48-BC1B3FD308FD,31,16,40,9,Pct,1026,2.94,150,0
1ADC246B-CB21-0EB1-E6A5-61A3FEB5FCB6,78,12,77,2,Amt,143,1.43,223,0.2
07CE6ED9-38F3-B1FE-6CDD-19E5F6D1EC9C,53,19,33,1,Amt,373,1.43,135,0.075
FCDD57D4-3948-D48E-47E4-6A88CA8E2D1D,71,1,4,6,Amt,974,1.07,34,0.175
C02AB355-D0B5-9407-2272-646FAA0DB9A8,83,9,26,15,Pct,1408,4.99,90,0
EE2DAD76-F99D-3D4D-B457-A5F5DD5670F6,39,8,72,7,Pct,189,1.92,57,0.2
5B50FDBA-BBF2-92F8-EB45-C73A2489EF4D,47,20,37,6,Amt,350,2.93,241,0
174EBF6A-0C99-8463-01FD-1C08C82E1A49,25,7,1,4,Amt,26,4.61,225,0.075
CBA3F2CD-F1B5-4A86-07D9-7EE7E41D375E,73,14,37,1,Amt,1469,2.32,178,0.075
B8FC0A22-87B3-710A-DC42-2726D3E1D710,51,4,82,10,Amt,142,3.92,204,0.2
C8DCEC67-79ED-00E5-0B4E-7269F61CAE9B,72,19,74,8,Pct,121,4.40,128,0.175
F1A5F1DD-FA9F-A1CE-1276-6C45D3669B24,48,3,36,18,Amt,1337,1.36,276,0.2
FDF95F4E-E9F7-1CF4-44BF-37E027EADE46,60,18,44,20,Pct,1031,2.37,33,0.175
B2EC5F14-C4AE-9AC4-6614-CE4883110B32,61,17,31,11,Amt,1210,4.05,202,0.2
D5EFF64A-30DB-A47B-5FB6-9600152C171A,12,4,28,20,Pct,1080,3.67,51,0.05
42793972-D495-0C06-D5E9-33B6F8E56D10,26,10,50,8,Amt,898,3.25,140,0.05
3F48E7E4-D9BE-1511-ED63-C327A0F280B7,80,7,22,2,Pct,88,2.70,163,0.075
B126A216-EFE5-859E-A105-9495267110E0,59,5,15,0,Amt,530,3.45,85,0
F76E6521-C5DA-17C7-A1F7-4596B3FC2DFA,21,20,96,10,Amt,143,3.11,261,0.05
EEE462B1-3DC2-784A-8424-19B9582F24FA,79,10,10,11,Pct,1546,4.71,34,0.075
AB4FC3BF-EFCB-66AE-D9B4-63EAAD30CBA6,16,5,80,7,Amt,302,2.08,39,0
736975B4-9890-D69C-8544-818BC7F78573,52,4,8,20,Amt,339,1.17,74,0.175
68D2AB08-B3BC-A20E-0F5F-127E5545764E,90,12,34,13,Amt,668,4.81,150,0.05
DB45B3A5-9DF0-F137-BACF-21169317868A,68,12,31,11,Pct,564,1.25,190,0.175
382043D2-8D8D-CF53-2C9D-DE112FA96BD3,28,10,98,2,Pct,746,2.21,273,0.075
37A70858-0C08-6CE3-686E-1840796DF1CD,96,9,88,11,Amt,1159,2.12,49,0.075
D93D820D-0918-999A-B349-8023A7E79D6E,44,1,35,18,Amt,1025,2.74,201,0.2
4D7B3AA5-67A6-2B4A-9CD9-3DD1C69F3638,31,9,17,15,Amt,996,4.98,295,0
DAC2F407-4B45-406E-51AD-F3CB9CA0A460,28,12,54,14,Amt,1142,2.27,71,0.075
7B61079A-132C-2575-25D6-BD16A413F71E,65,3,66,1,Amt,879,1.31,115,0.075
41DBCA9F-A4BF-6049-0529-BE25932DE70C,75,4,85,19,Pct,1373,4.80,95,0.05
23EA9A4A-69A0-FD53-6A58-37B9FA478E9A,82,5,66,8,Pct,829,4.91,160,0.175
5839F85C-3E19-75E2-E880-73815AF81D2D,71,6,4,19,Pct,259,4.85,25,0.075
19D351AF-3C8D-993F-1B01-CA8B3165AC6C,85,8,29,6,Amt,1383,3.78,71,0.175
07009CB3-01BD-8F10-F14A-171B27D83E9D,75,1,20,1,Amt,680,3.69,34,0.175
6D8E1A29-8463-4A57-1C3B-7841A8A5C82F,35,20,96,4,Amt,405,1.73,26,0.2
E1F5FC17-2348-70B3-6E2F-2B7FBAF21BDF,46,7,53,14,Pct,1079,2.86,11,0.2
58D3B269-61F8-A9C7-AC91-0B973FC8E230,22,16,32,18,Amt,1195,4.07,277,0.075
064F2AE7-328E-6572-4BD0-9214EF06597B,43,5,38,3,Pct,985,1.33,279,0
18D738FA-62DA-E434-761A-CBC37AFC07FA,78,4,51,11,Amt,748,3.49,299,0.075
2DBC037C-53A3-EF20-A29C-743FF753407F,65,9,69,10,Pct,157,4.92,107,0.05
5B235FBF-9C20-5817-6C55-21A79DC0C2E1,62,9,42,3,Amt,514,4.91,103,0
C0309AEB-2E8C-FC82-3EC6-4C4759B5512B,51,10,53,2,Pct,47,4.36,56,0.175
C0773295-3E54-3A50-57CA-50A75D0E23B5,77,14,76,8,Pct,1081,2.42,222,0
5FDFBE29-EBD5-82B3-26D6-F00A1B439BFA,59,20,14,2,Pct,495,1.69,29,0.2
ADC2F214-53BE-3226-EC4F-8887A6F35433,88,6,97,12,Amt,665,4.67,183,0.175
82D1FD74-8979-F01C-9DD8-EE004B886B79,2,1,42,2,Amt,1053,3.65,283,0
1885813B-6563-74CE-2837-31E5BA704A86,47,19,55,16,Pct,1117,4.82,286,0.075
C60893FF-64A6-FD61-594D-F7A1BA1EAD80,23,1,8,14,Pct,1429,1.47,294,0.075
BF5A80FC-B8BE-7D9F-4263-994C60372B2B,50,12,2,4,Pct,639,1.16,23,0.175
9BDBC4F3-6087-3835-A8FD-1B154CD77571,95,3,78,18,Amt,1474,1.30,181,0.175
A9CEE668-6AFC-28FF-B8E6-CA30CD578B14,13,4,84,18,Amt,1223,1.00,239,0
C284D3B2-DC7F-09D0-E21E-7BAD1FB9324C,12,19,51,10,Amt,1308,2.66,224,0.2
196AD0E5-D83D-280D-EE00-D81182946222,53,4,65,17,Amt,1157,2.55,90,0.075
BF7AB910-972F-4175-5EAA-C314252E6418,8,14,52,16,Pct,76,4.89,160,0.075
C2F5710D-0069-56F7-F3BD-5F16804CEA42,1,20,73,20,Amt,640,4.87,267,0
AC03E934-E037-6336-9D0A-82D58F04B7E6,71,10,47,19,Amt,957,1.06,217,0.175
340469FE-528C-C33C-8A9B-A166D7CB13DC,60,8,65,3,Amt,1250,4.04,170,0.175
11059975-A1A2-BAF9-DFA4-296E3A2B3690,60,7,61,18,Pct,78,4.81,207,0.175
C7192908-2439-1A42-4673-EE33E7A17F08,67,16,60,1,Amt,651,4.68,255,0.075
FD75B337-EB0A-3A51-4E02-BE1FC61E132D,40,11,84,15,Pct,1098,1.65,22,0.2
95E32177-E5C5-1698-E885-56ACCD59418F,75,16,1,11,Pct,86,1.92,100,0
3F8FBB51-0209-1555-942D-84B0FB16CF32,19,6,31,18,Amt,1159,4.07,3,0.175
3255F046-43DB-E93C-D029-76A9F54C2905,90,2,32,4,Pct,620,4.11,49,0.075
26F5C1BC-B664-05D6-724A-9F4C40830CFD,14,9,81,16,Pct,951,4.01,62,0.175
53B21E3A-E3BF-C354-3D7D-AFEE8BB449D0,67,20,20,4,Pct,1310,2.17,43,0.075
B492031D-151D-9A2F-F039-CC67525BCE62,42,6,37,16,Amt,1118,1.71,256,0.2
51A958C6-59C9-EC7C-1F28-684CE9738095,55,13,25,12,Pct,1409,4.39,77,0.2
01FEDD11-7E56-6262-F26D-FF31BD1578BF,70,4,68,20,Amt,345,3.61,180,0
4C9B646D-E9C0-7A60-BDB2-1C6BA11EB7FB,8,9,32,19,Amt,487,3.39,40,0
71B8FAFC-2BC3-7F63-8D73-C617CD1CD175,26,4,88,1,Amt,359,4.21,235,0
6EA6F385-2BFA-6AA9-DA8E-1C6D146FEAA8,82,5,56,16,Amt,633,2.89,11,0.2
DC0D6676-BF4C-D753-D81A-D0340CFDFF23,72,13,47,14,Pct,874,3.24,176,0.05
F5D3C029-39B5-07E4-08A0-76DC426C4A7A,22,7,4,12,Pct,1007,4.04,211,0.05
95CBBEDD-0886-DD72-6D82-A4FBF170CF40,95,9,96,3,Amt,1377,4.76,143,0.05
DEB3FE4E-B4CE-076E-78F3-96DF4E963B6A,76,14,35,18,Amt,717,1.59,72,0.05
B25E20B6-25C6-D234-AFD9-2CA6A8A5CD08,68,15,90,12,Amt,204,2.29,26,0.2
B861E3EA-FED0-1E57-A09E-CC45E5228DAE,21,15,26,20,Amt,1323,3.96,277,0.05
E4C79CAB-7F9D-8C20-5D35-EC2C78AB7D55,58,8,29,6,Amt,1221,3.62,140,0
41AEBBF1-D145-4525-5537-F55785C8C392,77,1,5,5,Amt,1404,1.95,35,0.175
2FFD2BE3-272A-0200-713B-C750E308886E,49,10,95,12,Amt,503,4.31,138,0.075
370580DA-75E9-8F14-1A71-11A823E8F293,28,6,78,14,Amt,928,3.42,74,0.05
279043FF-D2D2-1BFA-2F7B-3B8C9921ACD9,51,9,21,16,Amt,873,3.73,179,0.075
EC24533E-B3D0-4EA1-F148-848D523164D7,38,5,88,3,Pct,1111,2.29,175,0
1A210277-4D83-66D5-06F7-3217263B3843,80,6,18,11,Pct,573,3.97,232,0.05
05E463A1-66BC-DE60-E379-BE71604101C8,22,14,83,18,Amt,389,1.77,113,0.075
F51F4187-238C-CF42-55A4-F6CF23E803C7,77,11,14,19,Pct,793,3.23,168,0
938CBF14-27AD-B0E3-86A8-3A4A0469220B,34,12,31,16,Amt,820,3.80,50,0.05
1ECD1748-5DD0-4560-4E69-B3A9B9F581A9,51,17,94,6,Pct,1277,1.56,32,0.05
4B6B7F7B-975B-403C-A30B-66026C433471,14,1,37,14,Pct,800,3.33,143,0.175
213DAC4C-465C-B508-4657-0C1B01BA9B6F,92,15,54,20,Pct,320,4.76,250,0.2
4AC3A0CF-0F0E-19F8-D20E-6D928653FC81,73,11,26,0,Amt,1256,1.87,46,0
DC5944DC-BEC0-E49B-DB55-1904E79BD3CF,32,1,9,19,Amt,1501,1.49,52,0.05
C1B27421-C6B0-688A-DE57-CB8A1ABD5B13,21,18,65,4,Pct,332,3.85,103,0.05
CF766936-B3D9-2270-522D-36400E099462,95,7,8,5,Amt,221,1.53,62,0.05
4566D1F7-F595-6ECC-44D8-E9039998430F,88,11,55,20,Amt,564,3.27,105,0.075
99DD0D3C-C279-E009-57FA-AFB5CEDCA591,89,20,1,20,Amt,1377,2.11,242,0.05
7011F0B0-40CD-4DF6-4C62-EFD13FC29254,2,12,83,19,Amt,70,2.87,208,0.2
C2483382-81EE-E0C3-C788-34A3BB22AE52,3,6,12,11,Pct,1312,2.86,130,0.175
3E382CB3-3079-8170-3F5F-04D4A9553E10,90,14,87,6,Pct,968,3.97,98,0.075
E774ED9B-22E6-4E38-C3F4-3DBFE4AAB7D2,6,7,43,5,Amt,711,2.63,298,0.175
0B0698C2-626E-6A12-AB51-D24CD5A6F572,7,17,13,18,Pct,1010,4.82,250,0.05
0D3BD56A-9CE1-5224-E8DD-79446B90FAF5,35,6,50,10,Pct,1336,2.35,272,0.175
C069CCD0-8A1E-B7CD-62D5-7A2C4B8533B8,62,12,99,20,Pct,1512,1.19,161,0.2
ACA96ACE-F92F-059D-8592-243F186EB839,38,4,97,9,Pct,131,3.65,171,0.175
AD149CDD-1BB1-164F-8597-DB0F6951397E,97,2,92,10,Amt,174,2.60,219,0.075
98F75933-78AA-3604-09E3-866621449A4C,54,12,28,13,Amt,854,3.51,41,0
D5D19F30-C475-4B69-F57D-076E1E9A5CEA,2,12,74,17,Amt,1014,3.86,229,0.175
B2B9A04E-9197-D241-B066-0179DD5F8CCD,22,14,72,6,Amt,608,1.64,153,0
6C379776-0D75-2CED-94D1-DE2B36E2C554,77,20,96,14,Amt,1259,3.70,168,0.2
4B55CC26-FE57-E431-7DBC-7D965E0D3FF9,44,17,49,8,Pct,1203,4.41,127,0.175
955BD995-F743-6BD1-BA1A-ED7A2B760474,66,5,90,8,Pct,459,2.11,264,0.05
895F5B3E-5DEE-3B7A-2EC6-EAE8579DDCFD,31,9,72,0,Pct,834,1.39,139,0.2
B927E0CA-6079-C268-23AA-F875E19BA8DE,35,4,11,8,Amt,33,2.31,187,0.05
A6FE285A-F1FB-6155-6ECC-A14845C44BB3,72,9,12,9,Amt,120,4.44,262,0.175
E319D0A8-F43B-23D2-D560-54E9B7A70207,65,10,20,9,Pct,255,3.56,44,0
7DB12BD7-4B3C-59E7-EDB9-C1947D7A3D7A,58,15,61,9,Amt,1103,3.12,217,0.2
F7E5ED16-01EA-6378-5221-C779D92579D5,41,20,51,11,Amt,1006,4.19,33,0
C71E82FB-85E6-0F61-9D64-76AEA1A8C33E,47,8,100,5,Pct,943,1.40,234,0.175
6D92402A-F519-2645-E5B4-6C9CBB9D3F2F,55,1,95,8,Amt,1374,3.71,31,0.05
D063748C-1848-4A4D-6B31-6010CE729335,65,20,28,16,Pct,346,3.10,248,0.2
990FF57D-7DBC-2F74-5B52-9CAE4DD04A66,85,12,59,5,Pct,771,3.81,31,0
F08CD4F7-1432-0890-5D4A-DCCA727B07AD,30,4,74,7,Amt,111,4.36,200,0.175
177EB79A-27C4-93D2-B334-40C7A9B30D20,9,19,63,8,Amt,1227,3.76,183,0.05
3210CEA6-5A77-11C6-6F30-D5035C76A4B7,7,2,57,12,Pct,1186,4.69,284,0.175
E3BC3515-716A-9CAB-6DC6-1A17C98BA1F4,2,17,68,20,Amt,20,4.57,33,0.05
3B46D21F-B4B5-6E0C-643B-88DFF3659B35,61,9,89,9,Amt,261,1.30,43,0.075
E4AA5392-208C-A6BA-43D7-3CFC71A96C3C,58,4,70,0,Pct,1080,1.55,46,0.075
08369535-454C-F14F-B52C-8B966C68F137,90,5,74,17,Pct,89,2.60,68,0.175
76FD1074-352F-D76F-C1F1-113D5AD3A46E,85,9,29,8,Pct,945,3.58,287,0.175
1A514E4C-24C7-CB49-C8F9-2B599ABAAD3F,16,20,58,12,Amt,778,2.53,205,0
9A3A7E59-9DF1-8BD7-2A94-E5679B769739,40,7,100,10,Pct,1152,3.19,119,0.075
E058A693-47DB-2E66-ADAC-D693FD826B92,9,7,54,13,Pct,548,4.36,40,0.05
4E165211-76AC-E4F9-12D0-C30EA17BCB01,90,6,62,8,Amt,617,1.42,61,0.175
E75E30AA-58DF-BE89-17B9-8710705BEEDB,74,19,45,4,Pct,1160,4.37,45,0
392F71B7-F6E8-904F-7BC2-312DD1C632E5,33,6,86,16,Amt,670,1.62,163,0.05
603F2367-AF3F-981A-835A-B8FE749E1921,23,15,90,10,Pct,1186,2.15,74,0.075
3B32E4F7-B96F-53BE-3100-368AC383D5A7,37,3,39,14,Pct,188,1.04,146,0.075
46A8E2BE-8C9F-62FB-8BEC-C354836DA183,33,10,12,15,Pct,1125,3.88,90,0.175
1C351E6E-19D3-3683-3768-03EA8752D139,1,12,71,17,Amt,1491,1.83,136,0.05
1AE2CCC9-FFD0-42AE-F498-EDDE6F1484FE,55,19,40,6,Pct,487,2.92,225,0.075
655AD44D-2E26-3665-CC9E-657C89BFB75F,4,15,85,12,Pct,1486,2.64,254,0.175
3040BE3A-69A5-6FA5-5395-9C8C79861432,9,17,97,15,Pct,610,3.56,255,0
43423F29-D3CF-B40E-F7B2-9F647C584B7B,26,2,69,0,Amt,527,1.97,78,0.2
82E347E4-2FCF-5906-7805-4C147B93966D,21,4,74,7,Pct,456,3.46,101,0.05
F43A0580-3606-1C5B-5E27-E9D770167855,65,8,44,4,Amt,1052,4.84,129,0.2
0AF34658-01C2-0573-C3CF-F27FC9205A67,51,9,83,17,Amt,623,3.88,263,0.175
8023C721-3BC6-3596-734B-316F17484326,99,3,3,5,Amt,858,4.06,1,0.2
541BD35A-6C03-3308-AFDE-D21DBCF4F157,15,15,98,5,Pct,45,4.50,205,0.2
96667BE3-09A7-6F68-9AE9-F78C113A2354,4,7,26,20,Amt,898,4.98,235,0.075
FB627359-C50C-D7CB-2B48-3B6DD9BB18BE,34,14,58,1,Amt,1361,3.17,239,0.2
7260360A-A7B9-50F3-ED53-501AE124513B,44,3,47,10,Pct,790,1.01,168,0.05
