LEAD_TK,ASS_NUM,PRO_NUM,CON_NUM
9420,4,16,29
9421,1,12,21
9422,9,12,29
9423,9,11,22
9424,8,11,23
9425,1,15,26
9426,10,18,28
9427,8,11,22
9428,7,14,23
9429,10,12,28
9430,4,16,30
9431,4,15,27
9432,4,17,24
9433,2,12,30
9434,4,20,30
9435,4,12,22
9436,1,14,27
9437,6,12,28
9438,1,18,27
9439,1,11,24
9440,9,17,28
9441,10,18,23
9442,2,14,23
9443,3,14,27
9444,10,18,21
9445,6,20,21
9446,6,17,27
9447,2,19,28
9448,8,14,30
9449,4,12,26
9450,9,14,26
9451,9,17,25
9452,6,19,23
9453,2,13,23
9454,10,18,27
9455,1,13,28
9456,2,20,28
9457,10,16,22
9458,1,17,22
9459,7,17,25
9460,3,14,27
9461,9,14,27
9462,1,15,28
9463,7,18,23
9464,9,14,25
9465,4,14,27
9466,8,20,28
9467,9,14,29
9468,5,19,24
9469,2,18,28
9470,1,18,27
9471,2,11,27
9472,10,20,29
9473,3,20,22
9474,1,12,24
9475,8,13,26
9476,6,19,21
9477,3,14,28
9478,8,14,27
9479,1,19,29
9480,4,13,29
9481,6,13,28
9482,10,17,28
9483,4,20,30
9484,10,13,24
9485,4,19,26
9486,9,16,30
9487,1,17,26
9488,8,11,21
9489,1,14,28
9490,6,11,24
9491,9,20,29
9492,7,16,22
9493,2,19,22
9494,7,12,29
9495,10,15,26
9496,9,13,23
9497,5,18,21
9498,9,13,24
9499,2,13,26
9500,7,12,24
9501,7,15,21
9502,3,15,26
9503,8,19,21
9504,3,14,29
9505,5,11,30
9506,5,11,25
9507,6,14,24
9508,6,16,21
9509,5,14,25
9510,6,18,22
9511,7,16,27
9512,6,16,27
9513,2,12,28
9514,7,14,28
9515,1,11,24
9516,6,14,22
9517,9,13,27
9518,5,14,21
9519,8,15,21
9520,7,16,22
9521,4,15,23
9522,7,19,21
9523,5,15,22
9524,5,16,21
9525,9,13,27
9526,9,18,23
9527,7,11,23
9528,7,16,28
9529,1,19,23
9530,3,13,24
9531,3,18,26
9532,7,15,30
9533,9,15,30
9534,2,12,23
9535,5,14,27
9536,2,13,30
9537,9,16,30
9538,10,19,27
9539,3,13,22
9540,3,12,25
9541,4,19,24
9542,2,17,23
9543,6,18,26
9544,9,12,29
9545,10,16,30
9546,4,11,27
9547,9,13,30
9548,1,18,24
9549,9,20,22
9550,5,12,27
9551,10,20,23
9552,8,11,28
9553,3,13,22
9554,3,20,23
9555,8,17,22
9556,10,13,27
9557,3,18,25
9558,8,16,24
9559,8,17,27
9560,3,16,24
9561,10,15,23
9562,5,15,26
9563,5,17,30
9564,10,16,21
9565,2,19,29
9566,10,17,25
9567,1,17,26
9568,1,11,22
9569,7,15,26
9570,8,18,25
9571,6,20,26
9572,8,16,29
9573,8,15,27
9574,8,14,24
9575,2,15,30
9576,9,19,27
9577,1,20,30
9578,10,13,26
9579,6,20,26
9580,8,15,30
9581,7,18,30
9582,9,18,30
9583,8,20,29
9584,5,15,24
9585,7,13,24
9586,2,11,29
9587,8,11,23
9588,7,16,24
9589,4,19,26
9590,4,17,25
9591,6,19,29
9592,8,20,21
9593,9,16,29
9594,2,12,22
9595,9,11,26
9596,6,18,27
9597,1,18,30
9598,10,20,24
9599,4,14,30
9600,8,12,26
9601,5,18,30
9602,7,11,22
9603,10,11,27
9604,8,15,22
9605,1,19,22
9606,4,18,28
9607,1,19,21
9608,7,14,24
9609,2,18,23
9610,8,16,21
9611,4,11,26
9612,6,13,29
9613,10,13,23
9614,4,12,21
9615,1,20,25
9616,7,14,22
9617,2,19,28
9618,8,15,28
9619,3,19,28
9620,3,20,29
9621,2,19,24
9622,5,12,24
9623,8,20,24
9624,1,14,30
9625,9,17,30
9626,5,17,25
9627,8,14,21
9628,6,11,30
9629,8,13,22
9630,5,14,29
9631,9,18,26
9632,4,18,30
9633,1,14,22
9634,1,14,21
9635,3,17,23
9636,2,12,25
9637,9,17,30
9638,6,12,30
9639,8,16,25
9640,3,15,27
9641,9,20,29
9642,9,19,23
9643,4,18,23
9644,1,12,27
9645,5,13,22
9646,9,12,26
9647,6,18,29
9648,7,14,24
9649,6,18,22
9650,7,11,23
9651,5,15,21
9652,1,19,26
9653,10,12,28
9654,10,18,28
9655,6,17,30
9656,9,17,26
9657,10,18,23
9658,1,18,23
9659,7,15,23
9660,2,17,27
9661,6,16,26
9662,8,14,22
9663,10,18,27
9664,1,17,24
9665,3,20,28
9666,2,19,29
9667,1,13,22
9668,9,14,24
9669,10,19,28
9670,10,16,29
9671,10,12,29
9672,1,19,28
9673,9,20,21
9674,9,17,24
9675,4,15,29
9676,2,17,22
9677,3,12,29
9678,7,15,21
9679,10,14,27
9680,5,15,24
9681,3,12,26
9682,5,16,21
9683,8,18,25
9684,7,11,29
9685,8,11,25
9686,7,12,25
9687,1,12,28
9688,8,14,22
9689,2,15,30
9690,9,12,24
9691,2,19,27
9692,8,19,28
9693,9,12,28
9694,4,11,24
9695,3,17,24
9696,5,11,21
9697,7,14,30
9698,7,15,22
9699,9,19,28
9700,3,15,26
9701,8,19,28
9702,4,14,22
9703,8,11,21
9704,8,14,26
9705,3,15,29
9706,6,16,30
9707,4,16,25
9708,9,14,24
9709,3,16,23
9710,1,12,27
9711,8,12,25
9712,1,14,27
9713,5,18,21
9714,4,20,24
9715,5,20,21
9716,6,14,21
9717,8,17,28
9718,4,16,21
9719,3,11,28
9720,2,13,26
9721,3,14,29
9722,8,11,24
9723,3,14,27
9724,3,17,28
9725,3,18,27
9726,2,12,26
9727,10,13,29
9728,10,15,21
9729,9,15,24
9730,5,18,30
9731,1,14,25
9732,5,17,30
9733,7,17,27
9734,2,20,24
9735,10,12,24
9736,9,19,23
9737,7,16,21
9738,7,13,26
9739,4,19,28
9740,6,17,24
9741,5,13,25
9742,10,11,29
9743,5,12,30
9744,7,19,28
9745,6,18,21
9746,2,16,28
9747,4,11,26
9748,1,20,26
9749,2,20,24
9750,7,17,30
9751,7,20,27
9752,10,11,30
9753,7,15,29
9754,6,11,25
9755,8,11,30
9756,8,16,27
9757,2,13,26
9758,6,18,29
9759,5,15,27
9760,6,14,27
9761,3,12,21
9762,7,19,27
9763,9,18,26
9764,7,16,25
9765,9,17,30
9766,10,12,30
9767,4,12,24
9768,4,13,23
9769,6,17,27
9770,8,16,21
9771,10,11,30
9772,6,18,27
9773,8,12,22
9774,9,19,22
9775,5,12,26
9776,9,19,24
9777,3,20,27
9778,1,18,26
9779,1,14,29
9780,1,13,24
9781,10,11,21
9782,5,19,25
9783,6,16,23
9784,8,18,28
9785,2,18,21
9786,4,17,23
9787,5,19,21
9788,1,13,22
9789,4,18,29
9790,2,17,29
9791,4,16,30
9792,1,16,23
9793,6,17,30
9794,8,14,24
9795,9,20,26
9796,9,16,30
9797,2,16,26
9798,2,15,25
9799,9,14,24
9800,6,13,22
9801,4,13,26
9802,3,19,26
9803,9,11,26
9804,7,19,23
9805,6,11,26
9806,10,15,22
9807,5,17,26
9808,8,15,26
9809,3,17,30
9810,3,14,25
9811,5,17,25
9812,7,16,27
9813,6,12,26
9814,6,13,22
9815,9,14,30
9816,6,17,24
9817,1,11,30
9818,9,11,25
9819,9,17,29
9820,2,16,26
9821,6,20,24
9822,7,15,29
9823,8,17,26
9824,9,13,24
9825,4,19,27
9826,9,12,30
9827,1,17,27
9828,5,12,29
9829,2,19,28
9830,6,20,28
9831,6,12,22
9832,8,15,27
9833,10,19,25
9834,1,12,25
9835,6,14,22
9836,6,17,29
9837,3,12,26
9838,8,16,22
9839,4,17,27
9840,3,11,22
9841,5,15,27
9842,8,19,24
9843,8,11,29
9844,6,18,26
9845,3,11,30
9846,7,20,22
9847,4,19,28
9848,6,13,22
9849,2,14,22
9850,4,11,25
9851,10,12,22
9852,7,16,23
9853,7,19,23
9854,2,13,27
9855,7,12,27
9856,10,15,30
9857,3,20,27
9858,10,11,28
9859,1,13,24
9860,2,11,25
9861,6,13,27
9862,2,16,26
9863,1,12,25
9864,7,15,26
9865,8,13,28
9866,8,16,30
9867,1,13,22
9868,2,17,27
9869,5,17,22
9870,1,20,21
9871,6,17,24
9872,10,15,23
9873,4,13,27
9874,3,13,30
9875,8,15,28
9876,10,17,30
9877,4,11,27
9878,3,13,27
9879,8,20,28
9880,3,19,27
9881,9,11,21
9882,9,13,21
9883,1,12,22
9884,2,16,26
9885,9,14,22
9886,10,12,21
9887,4,20,25
9888,8,17,21
9889,7,19,25
9890,4,13,22
9891,10,17,23
9892,5,11,22
9893,7,15,27
9894,9,18,22
9895,4,12,25
9896,2,14,28
9897,1,17,25
9898,9,13,26
9899,8,18,25
9900,3,16,26
9901,8,15,23
9902,7,19,28
9903,9,13,21
9904,5,13,30
9905,8,19,24
9906,9,19,24
9907,1,18,30
9908,3,11,25
9909,3,16,24
9910,1,17,28
9911,6,13,23
9912,6,13,26
9913,7,17,21
9914,10,19,26
9915,4,19,26
9916,3,14,29
9917,3,15,22
9918,5,11,27
9919,2,15,29
9920,1,19,22
9921,5,14,27
9922,6,20,25
9923,4,18,22
9924,5,15,29
9925,4,18,30
9926,3,11,24
9927,5,14,29
9928,5,13,28
9929,6,13,27
9930,7,18,25
9931,2,18,24
9932,2,11,30
9933,3,19,30
9934,7,19,24
9935,10,18,24
9936,3,19,29
9937,10,11,24
9938,2,15,22
9939,8,17,30
9940,7,11,30
9941,9,11,30
9942,10,19,30
9943,7,15,22
9944,2,20,30
9945,5,13,27
9946,2,13,22
9947,9,11,24
9948,6,17,24
9949,5,12,25
9950,2,13,28
9951,3,20,29
9952,9,20,21
9953,5,12,28
9954,5,11,28
9955,6,13,24
9956,1,13,30
9957,6,18,30
9958,2,11,28
9959,1,13,30
9960,9,13,30
9961,5,17,25
9962,1,18,23
9963,7,11,30
9964,3,18,26
9965,6,18,26
9966,5,18,23
9967,1,20,26
9968,6,16,26
9969,4,14,30
9970,7,20,25
9971,6,20,30
9972,9,11,23
9973,5,14,23
9974,9,19,21
9975,6,11,28
9976,10,16,27
9977,9,16,26
9978,3,15,26
9979,9,20,23
9980,1,14,21
9981,1,12,21
9982,1,13,22
9983,8,12,25
9984,10,19,25
9985,1,14,27
9986,9,13,22
9987,9,16,30
9988,8,18,23
9989,5,19,23
9990,7,12,23
9991,6,19,23
9992,8,17,29
9993,8,18,26
9994,3,17,24
9995,3,13,21
9996,3,18,28
9997,5,19,28
9998,2,20,26
9999,1,18,23
10000,6,15,22
