PRODUCT_TK,VERSION,DATE_FROM,DATE_TO,PRODUCT_ID,PRODUCT_NAME,PRODUCT_DESCRIPTION,PRODUCT_DELETED,PRODUCT_MAINCODE,PRODUCT_PART_NUMBER,PRODUCT_TYPE,PRODUCT_UNIT_COST,PRODUCT_CURRENCY_ID,PRODUCT_UNIT_PRICE,PRODUCT_URL,PRODUCT_IMAGE,PRODUCT_CATEGORY_ID,PRODUCT_CATEGORY_NAME,PRODUCT_CATEGORY_DESCRIPTION,PRODUCT_CATEGORY_DELETED
841,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,841,Nationeel Corn Chips,Not Set,No,93361698985,93361698985,Not Set,1.665,N/A,1.85,Not Set,Not Set,12,Snack Foods,Not Set,0
842,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,842,Nationeel Low Fat BBQ Chips,Not Set,No,42178552746,42178552746,Not Set,2.88,N/A,3.2,Not Set,Not Set,12,Snack Foods,Not Set,0
843,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,843,Nationeel Sugar Cookies,Not Set,No,61040887236,61040887236,Not Set,2.646,N/A,2.94,Not Set,Not Set,45,Snack Foods,Not Set,0
844,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,844,Nationeel Chocolate Chip Cookies,Not Set,No,69095507264,69095507264,Not Set,2.979,N/A,3.31,Not Set,Not Set,45,Snack Foods,Not Set,0
845,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,845,Nationeel Fudge Cookies,Not Set,No,45978567004,45978567004,Not Set,1.278,N/A,1.42,Not Set,Not Set,45,Snack Foods,Not Set,0
846,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,846,Nationeel Fudge Brownies,Not Set,No,23270953297,23270953297,Not Set,1.539,N/A,1.71,Not Set,Not Set,45,Snack Foods,Not Set,0
847,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,847,Nationeel Potato Chips,Not Set,No,70608820319,70608820319,Not Set,3.456,N/A,3.84,Not Set,Not Set,12,Snack Foods,Not Set,0
848,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,848,Nationeel Lemon Cookies,Not Set,No,17138972878,17138972878,Not Set,2.034,N/A,2.26,Not Set,Not Set,45,Snack Foods,Not Set,0
849,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,849,Nationeel Graham Crackers,Not Set,No,99812476038,99812476038,Not Set,1.485,N/A,1.65,Not Set,Not Set,45,Snack Foods,Not Set,0
850,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,850,Nationeel Cheese Crackers,Not Set,No,15580394864,15580394864,Not Set,1.197,N/A,1.33,Not Set,Not Set,82,Snack Foods,Not Set,0
851,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,851,Nationeel Buttered Popcorn,Not Set,No,67491664290,67491664290,Not Set,2.259,N/A,2.51,Not Set,Not Set,54,Snack Foods,Not Set,0
852,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,852,Nationeel No Salt Popcorn,Not Set,No,42497349381,42497349381,Not Set,0.621,N/A,0.69,Not Set,Not Set,54,Snack Foods,Not Set,0
853,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,853,Nationeel Low Fat Popcorn,Not Set,No,94361411929,94361411929,Not Set,3.492,N/A,3.88,Not Set,Not Set,54,Snack Foods,Not Set,0
854,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,854,Nationeel Salsa Dip,Not Set,No,38604863286,38604863286,Not Set,1.44,N/A,1.6,Not Set,Not Set,83,Snack Foods,Not Set,0
855,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,855,Nationeel Avocado Dip,Not Set,No,28991665244,28991665244,Not Set,2.169,N/A,2.41,Not Set,Not Set,83,Snack Foods,Not Set,0
856,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,856,Nationeel Salted Pretzels,Not Set,No,32472882866,32472882866,Not Set,2.151,N/A,2.39,Not Set,Not Set,46,Snack Foods,Not Set,0
857,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,857,Nationeel Cheese Dip,Not Set,No,58195320963,58195320963,Not Set,1.998,N/A,2.22,Not Set,Not Set,83,Snack Foods,Not Set,0
858,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,858,Nationeel Fondue Mix,Not Set,No,30914304852,30914304852,Not Set,1.998,N/A,2.22,Not Set,Not Set,83,Snack Foods,Not Set,0
859,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,859,Nationeel Mini Donuts,Not Set,No,49776639342,49776639342,Not Set,1.179,N/A,1.31,Not Set,Not Set,84,Snack Foods,Not Set,0
860,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,860,Nationeel Beef Jerky,Not Set,No,57831259369,57831259369,Not Set,2.106,N/A,2.34,Not Set,Not Set,17,Snack Foods,Not Set,0
861,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,861,Nationeel Chocolate Donuts,Not Set,No,45931360125,45931360125,Not Set,2.205,N/A,2.45,Not Set,Not Set,84,Snack Foods,Not Set,0
862,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,862,Nationeel Low Fat Chips,Not Set,No,12006705403,12006705403,Not Set,2.457,N/A,2.73,Not Set,Not Set,12,Snack Foods,Not Set,0
863,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,863,Nationeel Sesame Crackers,Not Set,No,35442442297,35442442297,Not Set,2.682,N/A,2.98,Not Set,Not Set,82,Snack Foods,Not Set,0
864,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,864,Nationeel Frosted Cookies,Not Set,No,95874724984,95874724984,Not Set,1.467,N/A,1.63,Not Set,Not Set,45,Snack Foods,Not Set,0
865,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,865,Nationeel Dried Apples,Not Set,No,88548228144,88548228144,Not Set,2.511,N/A,2.79,Not Set,Not Set,109,Snack Foods,Not Set,0
866,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,866,Nationeel Apple Fruit Roll,Not Set,No,94316146969,94316146969,Not Set,3.114,N/A,3.46,Not Set,Not Set,109,Snack Foods,Not Set,0
867,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,867,Nationeel Strawberry Fruit Roll,Not Set,No,56227416396,56227416396,Not Set,1.692,N/A,1.88,Not Set,Not Set,109,Snack Foods,Not Set,0
868,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,868,Nationeel Raspberry Fruit Roll,Not Set,No,31233101487,31233101487,Not Set,3.222,N/A,3.58,Not Set,Not Set,109,Snack Foods,Not Set,0
869,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,869,Nationeel Grape Fruit Roll,Not Set,No,52382137179,52382137179,Not Set,1.908,N/A,2.12,Not Set,Not Set,109,Snack Foods,Not Set,0
870,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,870,Nationeel Dried Dates,Not Set,No,86625588536,86625588536,Not Set,1.773,N/A,1.97,Not Set,Not Set,109,Snack Foods,Not Set,0
871,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,871,Nationeel Raisins,Not Set,No,40425171256,40425171256,Not Set,2.286,N/A,2.54,Not Set,Not Set,109,Snack Foods,Not Set,0
872,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,872,Nationeel Golden Raisins,Not Set,No,43906388878,43906388878,Not Set,2.268,N/A,2.52,Not Set,Not Set,109,Snack Foods,Not Set,0
873,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,873,Nationeel Dried Apricots,Not Set,No,69628826975,69628826975,Not Set,2.115,N/A,2.35,Not Set,Not Set,109,Snack Foods,Not Set,0
874,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,874,Nationeel Frosted Donuts,Not Set,No,42347810864,42347810864,Not Set,1.431,N/A,1.59,Not Set,Not Set,84,Snack Foods,Not Set,0
875,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,875,Thresher Tasty Candy Bar,Not Set,No,61210145354,61210145354,Not Set,3.096,N/A,3.44,Not Set,Not Set,36,Candy,Not Set,0
876,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,876,Thresher Mint Chocolate Bar,Not Set,No,69264765381,69264765381,Not Set,1.539,N/A,1.71,Not Set,Not Set,36,Candy,Not Set,0
877,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,877,Thresher Malted Milk Balls,Not Set,No,57364866137,57364866137,Not Set,1.422,N/A,1.58,Not Set,Not Set,36,Candy,Not Set,0
878,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,878,Thresher Semi-Sweet Chocolate Bar,Not Set,No,34657252430,34657252430,Not Set,1.683,N/A,1.87,Not Set,Not Set,36,Candy,Not Set,0
879,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,879,Thresher Bubble Gum,Not Set,No,58092989325,58092989325,Not Set,0.999,N/A,1.11,Not Set,Not Set,37,Candy,Not Set,0
880,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,880,Thresher Spicy Mints,Not Set,No,83406100869,83406100869,Not Set,3.285,N/A,3.65,Not Set,Not Set,38,Candy,Not Set,0
881,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,881,Thresher Mints,Not Set,No,99981734156,99981734156,Not Set,1.629,N/A,1.81,Not Set,Not Set,38,Candy,Not Set,0
882,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,882,Thresher White Chocolate Bar,Not Set,No,15749652981,15749652981,Not Set,2.241,N/A,2.49,Not Set,Not Set,36,Candy,Not Set,0
883,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,883,Monarch Ravioli,Not Set,No,67660922408,67660922408,Not Set,2.61,N/A,2.9,Not Set,Not Set,5,Starchy Foods,Not Set,0
884,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,884,Monarch Manicotti,Not Set,No,42666607499,42666607499,Not Set,2.34,N/A,2.6,Not Set,Not Set,5,Starchy Foods,Not Set,0
885,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,885,Monarch Spaghetti,Not Set,No,63815643191,63815643191,Not Set,1.242,N/A,1.38,Not Set,Not Set,5,Starchy Foods,Not Set,0
886,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,886,Monarch Thai Rice,Not Set,No,98059094548,98059094548,Not Set,2.799,N/A,3.11,Not Set,Not Set,57,Starchy Foods,Not Set,0
887,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,887,Monarch Rice Medly,Not Set,No,88445896506,88445896506,Not Set,1.62,N/A,1.8,Not Set,Not Set,57,Starchy Foods,Not Set,0
888,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,888,Discover Ravioli,Not Set,No,68024984002,68024984002,Not Set,0.792,N/A,0.88,Not Set,Not Set,5,Starchy Foods,Not Set,0
889,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,889,Discover Manicotti,Not Set,No,58628250956,58628250956,Not Set,1.449,N/A,1.61,Not Set,Not Set,5,Starchy Foods,Not Set,0
890,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,890,Discover Spaghetti,Not Set,No,31347234845,31347234845,Not Set,2.349,N/A,2.61,Not Set,Not Set,5,Starchy Foods,Not Set,0
891,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,891,Discover Thai Rice,Not Set,No,26307439208,26307439208,Not Set,2.223,N/A,2.47,Not Set,Not Set,57,Starchy Foods,Not Set,0
892,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,892,Discover Rice Medly,Not Set,No,58264189362,58264189362,Not Set,2.457,N/A,2.73,Not Set,Not Set,57,Starchy Foods,Not Set,0
893,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,893,Pearl Imported Beer,Not Set,No,22462159991,22462159991,Not Set,0.819,N/A,0.91,Not Set,Not Set,43,Beer and Wine,Not Set,0
894,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,894,Pearl Light Wine,Not Set,No,23656676411,23656676411,Not Set,0.513,N/A,0.57,Not Set,Not Set,44,Beer and Wine,Not Set,0
895,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,895,Pearl Chardonnay Wine,Not Set,No,47092413306,47092413306,Not Set,0.585,N/A,0.65,Not Set,Not Set,44,Beer and Wine,Not Set,0
896,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,896,Pearl Chablis Wine,Not Set,No,83622565865,83622565865,Not Set,2.412,N/A,2.68,Not Set,Not Set,44,Beer and Wine,Not Set,0
897,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,897,Pearl Merlot Wine,Not Set,No,10198199152,10198199152,Not Set,0.486,N/A,0.54,Not Set,Not Set,44,Beer and Wine,Not Set,0
898,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,898,Pearl Chardonnay,Not Set,No,94485405087,94485405087,Not Set,1.566,N/A,1.74,Not Set,Not Set,44,Beer and Wine,Not Set,0
899,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,899,Pearl White Zinfandel Wine,Not Set,No,56396674513,56396674513,Not Set,1.728,N/A,1.92,Not Set,Not Set,44,Beer and Wine,Not Set,0
900,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,900,Pearl Light Beer,Not Set,No,31402359604,31402359604,Not Set,1.674,N/A,1.86,Not Set,Not Set,43,Beer and Wine,Not Set,0
901,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,901,Fantastic Pumpernickel Bread,Not Set,No,52551395297,52551395297,Not Set,2.691,N/A,2.99,Not Set,Not Set,27,Bread,Not Set,0
902,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,902,Fantastic White Bread,Not Set,No,86794846653,86794846653,Not Set,0.873,N/A,0.97,Not Set,Not Set,27,Bread,Not Set,0
903,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,903,Fantastic Rye Bread,Not Set,No,77181648612,77181648612,Not Set,2.268,N/A,2.52,Not Set,Not Set,27,Bread,Not Set,0
904,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,904,Fantastic English Muffins,Not Set,No,56760736107,56760736107,Not Set,1.35,N/A,1.5,Not Set,Not Set,26,Bread,Not Set,0
905,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,905,Fantastic Cranberry Muffins,Not Set,No,16385304331,16385304331,Not Set,2.097,N/A,2.33,Not Set,Not Set,26,Bread,Not Set,0
906,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,906,Fantastic Muffins,Not Set,No,79104288220,79104288220,Not Set,0.567,N/A,0.63,Not Set,Not Set,26,Bread,Not Set,0
907,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,907,Fantastic Bagels,Not Set,No,15043191313,15043191313,Not Set,3.078,N/A,3.42,Not Set,Not Set,25,Bread,Not Set,0
908,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,908,Fantastic Blueberry Muffins,Not Set,No,46999941468,46999941468,Not Set,0.621,N/A,0.69,Not Set,Not Set,26,Bread,Not Set,0
909,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,909,Fantastic Wheat Bread,Not Set,No,11197912096,11197912096,Not Set,1.395,N/A,1.55,Not Set,Not Set,27,Bread,Not Set,0
910,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,910,BBB Best Sesame Oil,Not Set,No,12392428517,12392428517,Not Set,1.656,N/A,1.84,Not Set,Not Set,49,Baking Goods,Not Set,0
911,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,911,BBB Best Chunky Peanut Butter,Not Set,No,35828165411,35828165411,Not Set,1.773,N/A,1.97,Not Set,Not Set,53,Jams and Jellies,Not Set,0
912,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,912,BBB Best Hot Chocolate,Not Set,No,72358317971,72358317971,Not Set,2.367,N/A,2.63,Not Set,Not Set,51,Hot Beverages,Not Set,0
913,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,913,BBB Best Brown Sugar,Not Set,No,88933951258,88933951258,Not Set,1.602,N/A,1.78,Not Set,Not Set,50,Baking Goods,Not Set,0
914,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,914,BBB Best White Sugar,Not Set,No,94701870083,94701870083,Not Set,2.214,N/A,2.46,Not Set,Not Set,50,Baking Goods,Not Set,0
915,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,915,BBB Best French Roast Coffee,Not Set,No,45396098494,45396098494,Not Set,2.583,N/A,2.87,Not Set,Not Set,90,Hot Beverages,Not Set,0
916,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,916,BBB Best Decaf Coffee,Not Set,No,20401783585,20401783585,Not Set,2.313,N/A,2.57,Not Set,Not Set,90,Hot Beverages,Not Set,0
917,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,917,BBB Best Regular Coffee,Not Set,No,41550819277,41550819277,Not Set,1.008,N/A,1.12,Not Set,Not Set,90,Hot Beverages,Not Set,0
918,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,918,BBB Best Vegetable Oil,Not Set,No,75794270634,75794270634,Not Set,2.673,N/A,2.97,Not Set,Not Set,49,Baking Goods,Not Set,0
919,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,919,BBB Best Corn Oil,Not Set,No,66181072592,66181072592,Not Set,1.386,N/A,1.54,Not Set,Not Set,49,Baking Goods,Not Set,0
920,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,920,BBB Best Tomato Sauce,Not Set,No,45760160088,45760160088,Not Set,0.657,N/A,0.73,Not Set,Not Set,48,Baking Goods,Not Set,0
921,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,921,BBB Best Canola Oil,Not Set,No,95384728312,95384728312,Not Set,1.215,N/A,1.35,Not Set,Not Set,49,Baking Goods,Not Set,0
922,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,922,BBB Best Grape Preserves,Not Set,No,68103712201,68103712201,Not Set,2.331,N/A,2.59,Not Set,Not Set,33,Jams and Jellies,Not Set,0
923,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,923,BBB Best Columbian Coffee,Not Set,No,63063916563,63063916563,Not Set,1.296,N/A,1.44,Not Set,Not Set,90,Hot Beverages,Not Set,0
924,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,924,BBB Best Strawberry Jelly,Not Set,No,35999365448,35999365448,Not Set,2.43,N/A,2.7,Not Set,Not Set,31,Jams and Jellies,Not Set,0
925,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,925,BBB Best Pepper,Not Set,No,90197336077,90197336077,Not Set,0.684,N/A,0.76,Not Set,Not Set,4,Baking Goods,Not Set,0
926,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,926,BBB Best Low Fat Apple Butter,Not Set,No,67489722371,67489722371,Not Set,0.504,N/A,0.56,Not Set,Not Set,33,Jams and Jellies,Not Set,0
927,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,927,BBB Best Salt,Not Set,No,24827589392,24827589392,Not Set,0.567,N/A,0.63,Not Set,Not Set,4,Baking Goods,Not Set,0
928,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,928,BBB Best Apple Butter,Not Set,No,61357741951,61357741951,Not Set,1.485,N/A,1.65,Not Set,Not Set,33,Jams and Jellies,Not Set,0
929,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,929,BBB Best Oregano,Not Set,No,54031245112,54031245112,Not Set,0.477,N/A,0.53,Not Set,Not Set,4,Baking Goods,Not Set,0
930,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,930,BBB Best Apple Jelly,Not Set,No,59799163937,59799163937,Not Set,1.332,N/A,1.48,Not Set,Not Set,31,Jams and Jellies,Not Set,0
931,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,931,BBB Best Grape Jam,Not Set,No,45612563490,45612563490,Not Set,1.71,N/A,1.9,Not Set,Not Set,32,Jams and Jellies,Not Set,0
932,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,932,BBB Best Apple Jam,Not Set,No,20618248581,20618248581,Not Set,1.431,N/A,1.59,Not Set,Not Set,32,Jams and Jellies,Not Set,0
933,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,933,BBB Best Strawberry Jam,Not Set,No,31341258883,31341258883,Not Set,3.042,N/A,3.38,Not Set,Not Set,32,Jams and Jellies,Not Set,0
934,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,934,BBB Best Creamy Peanut Butter,Not Set,No,41682580113,41682580113,Not Set,0.99,N/A,1.1,Not Set,Not Set,53,Jams and Jellies,Not Set,0
935,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,935,BBB Best Strawberry Preserves,Not Set,No,32069382071,32069382071,Not Set,2.52,N/A,2.8,Not Set,Not Set,33,Jams and Jellies,Not Set,0
936,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,936,BBB Best Extra Chunky Peanut Butter,Not Set,No,35550599694,35550599694,Not Set,2.502,N/A,2.78,Not Set,Not Set,53,Jams and Jellies,Not Set,0
937,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,937,BBB Best Apple Preserves,Not Set,No,85175167918,85175167918,Not Set,3.249,N/A,3.61,Not Set,Not Set,33,Jams and Jellies,Not Set,0
938,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,938,BBB Best Grape Jelly,Not Set,No,33992021679,33992021679,Not Set,1.449,N/A,1.61,Not Set,Not Set,31,Jams and Jellies,Not Set,0
939,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,939,Fabulous Berry Juice,Not Set,No,52854356169,52854356169,Not Set,0.63,N/A,0.7,Not Set,Not Set,30,Pure Juice Beverages,Not Set,0
940,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,940,Fabulous Mango Drink,Not Set,No,84811106324,84811106324,Not Set,2.556,N/A,2.84,Not Set,Not Set,52,Drinks,Not Set,0
941,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,941,Fabulous Strawberry Drink,Not Set,No,49009076952,49009076952,Not Set,3.555,N/A,3.95,Not Set,Not Set,52,Drinks,Not Set,0
942,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,942,Fabulous Cream Soda,Not Set,No,79714244008,79714244008,Not Set,2.106,N/A,2.34,Not Set,Not Set,19,Carbonated Beverages,Not Set,0
943,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,943,Fabulous Diet Soda,Not Set,No,37052111029,37052111029,Not Set,2.223,N/A,2.47,Not Set,Not Set,19,Carbonated Beverages,Not Set,0
944,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,944,Fabulous Cola,Not Set,No,73582263588,73582263588,Not Set,0.792,N/A,0.88,Not Set,Not Set,19,Carbonated Beverages,Not Set,0
945,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,945,Fabulous Diet Cola,Not Set,No,66255766749,66255766749,Not Set,2.052,N/A,2.28,Not Set,Not Set,19,Carbonated Beverages,Not Set,0
946,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,946,Fabulous Orange Juice,Not Set,No,72023685574,72023685574,Not Set,2.565,N/A,2.85,Not Set,Not Set,30,Pure Juice Beverages,Not Set,0
947,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,947,Fabulous Cranberry Juice,Not Set,No,57837085127,57837085127,Not Set,0.585,N/A,0.65,Not Set,Not Set,30,Pure Juice Beverages,Not Set,0
948,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,948,Fabulous Apple Juice,Not Set,No,98940640091,98940640091,Not Set,2.664,N/A,2.96,Not Set,Not Set,30,Pure Juice Beverages,Not Set,0
949,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,949,Fabulous Apple Drink,Not Set,No,53991805911,53991805911,Not Set,2.259,N/A,2.51,Not Set,Not Set,52,Drinks,Not Set,0
950,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,950,Special Oatmeal,Not Set,No,64333127140,64333127140,Not Set,3.123,N/A,3.47,Not Set,Not Set,35,Breakfast Foods,Not Set,0
951,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,951,Special Corn Puffs,Not Set,No,43502888083,43502888083,Not Set,1.737,N/A,1.93,Not Set,Not Set,35,Breakfast Foods,Not Set,0
952,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,952,Special Wheat Puffs,Not Set,No,46984105706,46984105706,Not Set,2.619,N/A,2.91,Not Set,Not Set,35,Breakfast Foods,Not Set,0
953,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,953,Special Grits,Not Set,No,96608673930,96608673930,Not Set,2.466,N/A,2.74,Not Set,Not Set,35,Breakfast Foods,Not Set,0
