PRODUCT_CATEGORY_ID,PRODUCT_ID,PRODUCT_NAME,PRODUCT_MAINCODE,PRODUCT_PART_NUMBER,PRODUCT_UNIT_PRICE,PRODUCT_UNIT_COST,PRODUCT_CATEGORY_NAME
18,1089,High Quality Toilet Paper                                   ,81566073298,81566073298,2.47,2.223,Paper Products                
18,1090,High Quality Tissues                                        ,76116951107,76116951107,2.15,1.935,Paper Products                
18,1091,High Quality Scented Toilet Tissue                          ,38028220534,38028220534,3.56,3.204,Paper Products                
20,1092,High Quality Room Freshener                                 ,13033905625,13033905625,2.38,2.142,Cleaning Supplies             
40,1093,High Quality Frying Pan                                     ,34182941317,34182941317,2.81,2.529,Kitchen Products              
87,1094,High Quality Copper Cleaner                                 ,68426392674,68426392674,3.77,3.393,Kitchen Products              
47,1095,High Quality Bees Wax Candles                               ,58813194632,58813194632,1.58,1.422,Candles                       
87,1096,High Quality Silver Cleaner                                 ,62294412255,62294412255,2.56,2.304,Kitchen Products              
86,1097,High Quality Copper Pot Scrubber                            ,21918980479,21918980479,2.15,1.935,Kitchen Products              
85,1098,High Quality Economy Toilet Brush                           ,60735834240,60735834240,1.39,1.251,Bathroom Products             
41,1099,High Quality Scissors                                       ,94492883086,94492883086,3.24,2.916,Hardware                      
42,1100,High Quality Large Sponge                                   ,12547503113,12547503113,0.72,0.648,Kitchen Products              
41,1101,High Quality Screw Driver                                   ,90647603869,90647603869,2.62,2.358,Hardware                      
65,1102,Genteel Extra Lean Hamburger                                ,67939990162,67939990162,1.9,1.71,Meat                          
65,1103,Genteel Seasoned Hamburger                                  ,25277857184,25277857184,1.15,1.035,Meat                          
104,1104,Mighty Good Monthly Sports Magazine                         ,61808009743,61808009743,2.45,2.205,Magazines                     
108,1105,Mighty Good Monthly Auto Magazine                           ,54481512904,54481512904,1.85,1.665,Magazines                     
107,1106,Mighty Good Monthly Computer Magazine                       ,60249431729,60249431729,1.52,1.368,Magazines                     
105,1107,Mighty Good Monthly Home Magazine                           ,10943660140,10943660140,2.7,2.43,Magazines                     
106,1108,Mighty Good Monthly Fashion Magazine                        ,75949345231,75949345231,1.64,1.476,Magazines                     
61,1109,Tri-State Summer Squash                                     ,97098380923,97098380923,0.55,0.495,Vegetables                    
61,1110,Tri-State Corn on the Cob                                   ,41341832280,41341832280,2.8,2.52,Vegetables                    
61,1111,Tri-State Asparagus                                         ,31728634238,31728634238,0.78,0.702,Vegetables                    
61,1112,Tri-State Sweet Peas                                        ,35209851861,35209851861,3.58,3.222,Vegetables                    
61,1113,Tri-State New Potatos                                       ,60932289958,60932289958,0.67,0.603,Vegetables                    
61,1114,Tri-State Beets                                             ,33651273846,33651273846,3.42,3.078,Vegetables                    
61,1115,Tri-State Prepared Salad                                    ,52513608336,52513608336,2.5,2.25,Vegetables                    
61,1116,Tri-State Onions                                            ,91546927094,91546927094,2.53,2.277,Vegetables                    
61,1117,Tri-State Green Pepper                                      ,79647027850,79647027850,3.64,3.276,Vegetables                    
61,1118,Tri-State Shitake Mushrooms                                 ,56939414143,56939414143,2.93,2.637,Vegetables                    
61,1119,Tri-State Lettuce                                           ,80375151038,80375151038,3.17,2.853,Vegetables                    
61,1120,Tri-State Elephant Garlic                                   ,50807433724,50807433724,1.71,1.539,Vegetables                    
61,1121,Tri-State Red Pepper                                        ,43480936884,43480936884,3.87,3.483,Vegetables                    
61,1122,Tri-State Garlic                                            ,49248855710,49248855710,0.74,0.666,Vegetables                    
61,1123,Tri-State Potatos                                           ,11160125136,11160125136,1.96,1.764,Vegetables                    
61,1124,Tri-State Cauliflower                                       ,64948769211,64948769211,0.81,0.729,Vegetables                    
61,1125,Tri-State Tomatos                                           ,86097804903,86097804903,2.21,1.989,Vegetables                    
61,1126,Tri-State Mushrooms                                         ,30341256260,30341256260,1.16,1.044,Vegetables                    
61,1127,Tri-State Baby Onion                                        ,20728058218,20728058218,2.62,2.358,Vegetables                    
61,1128,Tri-State Dried Mushrooms                                   ,24209275841,24209275841,2.61,2.349,Vegetables                    
61,1129,Tri-State Fresh Lima Beans                                  ,49931713938,49931713938,2.43,2.187,Vegetables                    
61,1130,Tri-State Squash                                            ,22650697827,22650697827,1.55,1.395,Vegetables                    
99,1131,Tri-State Limes                                             ,41513032317,41513032317,2.4,2.16,Fruit                         
67,1132,Tri-State Firm Tofu                                         ,49567652344,49567652344,1.66,1.494,Packaged Vegetables           
